Temperature (T),v_region_1
437.89473684210526,2.9424340368677804e-06
438.3458646616541,2.9425760317280947e-06
438.796992481203,2.942718026588409e-06
439.2481203007519,2.9428600498704327e-06
439.69924812030075,2.943002044730747e-06
440.1503759398496,2.9431440395910613e-06
440.6015037593985,2.943286062873085e-06
441.0526315789474,2.9434280577333993e-06
441.50375939849624,2.9435700525937136e-06
441.9548872180451,2.9437120616648826e-06
442.406015037594,2.9438540707360517e-06
442.8571428571429,2.943996065596366e-06
443.30827067669173,2.944138074667535e-06
443.7593984962406,2.9442800695278493e-06
444.2105263157895,2.9444220785990183e-06
444.6616541353383,2.9445640734593326e-06
445.11278195488717,2.9447060825305016e-06
445.56390977443607,2.944848077390816e-06
446.01503759398497,2.944990086461985e-06
446.4661654135338,2.945132081322299e-06
446.91729323308266,2.9452740903934682e-06
447.36842105263156,2.9454160994646372e-06
447.81954887218046,2.9455580943249515e-06
448.2706766917293,2.9457001033961205e-06
448.72180451127815,2.945842098256435e-06
449.17293233082705,2.945984107327604e-06
449.62406015037595,2.946126102187918e-06
450.0751879699248,2.946268111259087e-06
450.52631578947364,2.946410120330256e-06
450.97744360902254,2.9465521151905705e-06
451.42857142857144,2.9466941242617395e-06
451.8796992481203,2.9468361191220538e-06
452.33082706766913,2.946978128193223e-06
452.78195488721803,2.947120123053537e-06
453.23308270676694,2.947262132124706e-06
453.6842105263158,2.947404141195875e-06
454.1353383458646,2.9475461360561894e-06
454.5864661654135,2.9476881309165037e-06
455.0375939849624,2.9478301399876727e-06
455.4887218045113,2.947972134847987e-06
455.9398496240601,2.948114143919156e-06
456.390977443609,2.9482561387794703e-06
456.8421052631579,2.948398162061494e-06
457.29323308270676,2.9485401569218084e-06
457.7443609022556,2.9486821517821227e-06
458.1954887218045,2.9488241608532917e-06
458.6466165413534,2.948966155713606e-06
459.09774436090225,2.949108164784775e-06
459.5488721804511,2.9492501596450893e-06
460.0,2.9493921687162583e-06
