Temperature (T),v_region_1,v_region_2,v_region_3,v_region_4,v_region_5,v_region_6,v_region_7,v_region_8,v_region_9
406.3157894736842,,,,,,,4.492060486427363e-05,,
406.76691729323306,,,,,,,4.4906429025104444e-05,,
407.21804511278197,,,,,,,4.48922532996221e-05,,
407.6691729323308,,,,,,,4.4878077460452914e-05,,
408.12030075187965,,,,,,,4.486390173497057e-05,,
408.57142857142856,,,,,,,4.4849725895801384e-05,,
409.02255639097746,,,,,,,4.48355500566322e-05,,
409.4736842105263,,,,,,,4.482137421746302e-05,,
409.92481203007515,,,,,,,4.480719860566751e-05,,
410.37593984962405,,,,,,,4.4793022766498325e-05,,
410.82706766917295,,,,,,,4.477884692732914e-05,,
411.2781954887218,,,,,,,4.476467097447312e-05,,
411.72932330827064,,,,,,,4.4750495248990774e-05,,
412.18045112781954,,,,,,,4.473631940982159e-05,,
412.63157894736844,,,,,,,4.4722143570652406e-05,,
413.0827067669173,,,,,,,4.47079679588569e-05,,
413.5338345864661,,,,,,,4.4693792119687714e-05,,
413.98496240601503,,,,,,,4.467961628051853e-05,,
414.43609022556393,,,,,,,4.466544044134935e-05,,
414.8872180451128,,,,,,,4.465126460218016e-05,,
415.3383458646616,,,,,,,4.463708876301098e-05,,
415.7894736842105,,,,,,,4.462291303752863e-05,,
416.2406015037594,,,,,,,4.460873719835945e-05,,
416.69172932330827,,,,,,,4.4594561359190076e-05,,
417.1428571428571,,,,,,,4.4580385406316836e-05,,
417.593984962406,,,,,,,4.456620297174425e-05,,
418.0451127819549,,,,,,,4.4551569741521066e-05,,
418.49624060150376,,,,,,,4.4510345520950216e-05,,
418.9473684210526,,,,,,,4.3361681152128076e-05,,
419.3984962406015,,,,,,,6.0869234582321514e-05,4.913657271877859e-05,
419.8496240601504,,,,,,,0.008493117491729712,0.026315828198493787,
420.30075187969925,,,,,,,0.004798508153535644,0.015058276706370898,
420.7518796992481,,,,,,,,0.00037116256926781287,
421.203007518797,,,,,,,,0.00010945622894885956,
421.6541353383459,,,,,,,,0.0001057020161975734,
422.10526315789474,,,,,,,,0.00010570314854375496,
422.5563909774436,,,,,,,,0.00010575551459540399,
423.0075187969925,,,,,,,,0.00010580855450824847,
423.4586466165414,,,,,,,,0.00010586160260572787,
423.90977443609023,,,,,,,,0.00010591465115794563,
424.3609022556391,,,,,,,,0.00010596769925541594,
424.812030075188,,,,,,,,0.0001060207478076336,
425.2631578947368,,,,,,,,0.00010607379590510391,
425.71428571428567,,,,,,,,0.00010612684400257422,
426.16541353383457,,,,,,,,0.00010617989255479188,
426.61654135338347,,,,,,,,0.00010623294110700954,
427.0676691729323,,,,,,,,0.00010628598920447985,
427.51879699248116,,,,,,,,0.00010633903775669751,
427.96992481203006,,,,,,,,0.00010639208630891517,
428.42105263157896,,,,,,,,0.00010644513440638548,
428.8721804511278,,,,,,,,0.00010649818250385579,
429.32330827067665,,,,,,,,0.00010655123105607345,
429.77443609022555,,,,,,,,0.00010660427960829111,
430.22556390977445,,,,,,,,0.00010665732770576142,
430.6766917293233,,,,,,,,0.00010671037580323173,
431.12781954887214,,,,,,,,0.00010676342435544939,
431.57894736842104,,,,,,,,0.00010681647290766705,
432.03007518796994,,,,,,,,0.00010686952100513736,
432.4812030075188,,,,,,,,0.00010692256910260767,
432.93233082706763,,,,,,,,0.00010697561810957268,
433.38345864661653,,,,,,,,0.00010702866620704299,
433.83458646616543,,,,,,,,0.0001070817143045133,
434.2857142857143,,,,,,,,0.00010713476285673096,
