Temperature (T),v_region_1,v_region_2
440.6015037593985,,2.829606273735408e-07
441.0526315789474,,3.002108996952302e-07
441.50375939849624,,3.174611720169196e-07
441.9548872180451,,3.347113306517713e-07
442.406015037594,,3.519617166602984e-07
442.8571428571429,,3.692118752951501e-07
443.30827067669173,,3.864620339300018e-07
443.7593984962406,,4.037124199385289e-07
444.2105263157895,,4.209625785733806e-07
444.6616541353383,,4.3821285089507e-07
445.11278195488717,,4.554631232167594e-07
445.56390977443607,,4.727132818516111e-07
446.01503759398497,,4.899634404864628e-07
446.4661654135338,,5.072138264949899e-07
446.91729323308266,,5.244640988166793e-07
447.36842105263156,,5.417143711383687e-07
447.81954887218046,,5.589645297732204e-07
448.2706766917293,,5.762146884080721e-07
448.72180451127815,,5.934649607297615e-07
449.17293233082705,,6.107152330514509e-07
449.62406015037595,,6.279653916863026e-07
450.0751879699248,,6.452157776948297e-07
450.52631578947364,,6.624660500165191e-07
450.97744360902254,,6.797162086513708e-07
451.42857142857144,,6.969664809730602e-07
451.8796992481203,,7.142166396079119e-07
452.33082706766913,,7.314670256164391e-07
452.78195488721803,,7.48717070564453e-07
453.23308270676694,,7.659673428861424e-07
453.6842105263158,,7.832177288946696e-07
454.1353383458646,,8.004678875295212e-07
454.5864661654135,,8.177181598512107e-07
455.0375939849624,,8.349682047992246e-07
455.4887218045113,,8.522185908077518e-07
455.9398496240601,,8.694688631294412e-07
456.390977443609,,8.867191354511306e-07
456.8421052631579,,9.039692940859823e-07
457.29323308270676,,9.212196800945094e-07
457.7443609022556,,9.384698387293611e-07
458.1954887218045,,9.557199973642128e-07
458.6466165413534,,9.729703833727399e-07
459.09774436090225,,9.902205420075916e-07
459.5488721804511,,1.0074707006424433e-06
460.0,,1.0247210866509704e-06
