num_samples,run_name,model,rmse_total,violation,violation_original_nonlinear
30,20250925-033001_run07_KKThPINN,KKThPINN,0.0725674828452205,0.008229077042521737,8.097345722037291
30,20250925-033012_run08_KKThPINN,KKThPINN,0.06684907219805643,0.008236880853810765,15.725016407955758
30,20250925-033024_run09_KKThPINN,KKThPINN,0.06704873000727142,0.008231636784967597,9.782817044552115
30,20250925-033035_run10_KKThPINN,KKThPINN,0.07187982295854586,0.008229952674838614,9.052221194827867
30,20250925-033046_run11_KKThPINN,KKThPINN,0.07568820876486722,0.008232924871996042,11.729686391065641
30,20250925-033058_run12_KKThPINN,KKThPINN,0.0746741962453635,0.008230738592249764,9.329057075311013
30,20250925-033110_run13_KKThPINN,KKThPINN,0.07334915498186978,0.008229335239574217,8.935346960570095
30,20250925-033121_run14_KKThPINN,KKThPINN,0.07190149551357417,0.008225243083361514,6.2716350642965955
30,20250925-033133_run15_KKThPINN,KKThPINN,0.06583572137009137,0.008225532467526145,6.079792589809344
30,20250925-033145_run16_KKThPINN,KKThPINN,0.07662997274040008,0.008235081240281753,12.99970808774579
30,20250925-033156_run17_KKThPINN,KKThPINN,0.06526151405069178,0.00822991333077816,8.733854133835623
30,20250925-033208_run18_KKThPINN,KKThPINN,0.07146454828591775,0.00822975553769704,8.534137393495492
30,20250925-033219_run19_KKThPINN,KKThPINN,0.06847050953285377,0.008231309917504129,9.431366465551326
30,20250925-033230_run20_KKThPINN,KKThPINN,0.07115853725108488,0.008240815402473345,20.731709052047616
30,20250925-033242_run21_KKThPINN,KKThPINN,0.0735187177519427,0.008233899051855195,12.140059996826517
30,20250925-033254_run22_KKThPINN,KKThPINN,0.0726773015539145,0.008233540493199243,11.783899728433857
30,20250925-033306_run23_KKThPINN,KKThPINN,0.08377266867472269,0.00823954076444385,19.07866320675277
30,20250925-033317_run24_KKThPINN,KKThPINN,0.08107370179421602,0.008238708008652415,18.31161265821248
30,20250925-033328_run25_KKThPINN,KKThPINN,0.07843493702776072,0.008235723377495674,14.278723133392342
30,20250925-033340_run26_KKThPINN,KKThPINN,0.07781847025807213,0.008234179152503648,12.76355209674349
30,20250925-033351_run27_KKThPINN,KKThPINN,0.07344998149138596,0.008225451554026838,6.418520170843597
30,20250925-033402_run28_KKThPINN,KKThPINN,0.07803946130094103,0.008239147355833273,18.701256314619158
30,20250925-033414_run29_KKThPINN,KKThPINN,0.06309061609216447,0.008231661857912798,10.295535295000134
30,20250925-033425_run30_KKThPINN,KKThPINN,0.0781186335176117,0.008232623579440101,10.977897349812308
30,20250925-033436_run31_KKThPINN,KKThPINN,0.06553439465534963,0.00823469254414455,13.235066049331436
30,20250925-033448_run32_KKThPINN,KKThPINN,0.073850524827203,0.008235232294086478,13.32575957351071
30,20250925-033459_run33_KKThPINN,KKThPINN,0.06840888506316488,0.008233873111249087,11.954337384537313
30,20250925-033511_run34_KKThPINN,KKThPINN,0.07012160402573839,0.008233474146168263,11.554985007670558
30,20250925-033522_run35_KKThPINN,KKThPINN,0.07401991331397068,0.00823521798463093,13.528095418896896
30,20250925-033534_run36_KKThPINN,KKThPINN,0.07116126636495344,0.008230740901156608,9.004853657190965
30,20250925-033545_run37_KKThPINN,KKThPINN,0.072999330524975,0.008237669992045818,16.245474245226642
30,20250925-033557_run38_KKThPINN,KKThPINN,0.08044206597442928,0.008236773293410474,14.923489285433519
30,20250925-033608_run39_KKThPINN,KKThPINN,0.07167852339330054,0.008233602668679415,11.694431091846596
30,20250925-033620_run40_KKThPINN,KKThPINN,0.07567082648491691,0.00823621957605821,14.337714389093316
