model_id,rmse_mean,rmse_std,violation_mean,violation_std,cb1_cb2_l2_mean,ca_weight,cb1_weight,cb2_weight,cc_weight
grid_ca0p4_cb10p4_cb20p1_cc0p1,0.0030847035818001,0.002253581438276,0.0060139765959086,0.0059488756181454,0.0087961017564046,0.4000000000000001,0.4000000000000001,0.1,0.1
grid_ca0p5_cb10p3_cb20p1_cc0p1,0.0034110579553018,0.0004634928397019,0.0060871572963424,0.0019011585830655,0.0081836346862382,0.5,0.3,0.1,0.1
grid_ca0p1_cb10p0_cb20p2_cc0p7,0.0020598797368684,0.0008435957053429,0.0061751404334384,0.0027524661933644,0.0050963748789705,0.1,0.0,0.2,0.6999999999999998
grid_ca0p0_cb10p3_cb20p5_cc0p2,0.0032758670973289,0.0020124536332027,0.006185349742149,0.0062334338787707,0.0048286746767109,0.0,0.3,0.5,0.2
grid_ca0p0_cb10p3_cb20p4_cc0p3,0.0029742236854702,0.0023598223985315,0.0062583980015349,0.0059186399940178,0.0050471717822571,0.0,0.3,0.4000000000000001,0.3
grid_ca0p0_cb10p4_cb20p4_cc0p2,0.0033839395918116,0.0011617869513595,0.0062660858177534,0.004142041334847,0.0053956076198294,0.0,0.4000000000000001,0.4000000000000001,0.2
grid_ca0p4_cb10p1_cb20p2_cc0p3,0.0027686828465467,0.0010349710496771,0.006282624593913,0.0034541482158771,0.0046024098431927,0.4000000000000001,0.1,0.2,0.3
grid_ca0p3_cb10p1_cb20p2_cc0p4,0.003075314697884,0.001821237957932,0.0063072122616477,0.0033083334083694,0.0046788509909471,0.3,0.1,0.2,0.4000000000000001
grid_ca0p3_cb10p2_cb20p3_cc0p2,0.0029556678114458,0.0005730611541633,0.0063248991305844,0.001846001707463,0.0048160255000999,0.3,0.2,0.3,0.2
grid_ca0p0_cb10p6_cb20p4_cc0p0,0.0034253906835092,0.0013584702152401,0.0064056251279774,0.0030795415589866,0.0064096608627361,0.0,0.6,0.4000000000000001,0.0
grid_ca0p6_cb10p2_cb20p2_cc0p0,0.0027791222993264,0.0009639398649572,0.0065376812775321,0.0009267922966,0.0058085828711825,0.6,0.2,0.2,0.0
grid_ca0p6_cb10p0_cb20p3_cc0p1,0.0025370005470435,0.0007079248479503,0.0065926551452976,0.0063275415775299,0.0041784760329044,0.6,0.0,0.3,0.1
grid_ca0p0_cb10p0_cb20p4_cc0p6,0.0019130303013401,0.000484084785155,0.0066303240061522,0.0036778188385378,0.0041739360732607,0.0,0.0,0.4000000000000001,0.6
grid_ca0p0_cb10p2_cb20p6_cc0p2,0.0024059061138202,0.0002637080261274,0.0066545436838006,0.0008817014387525,0.0044054022884452,0.0,0.2,0.6,0.2
grid_ca0p5_cb10p1_cb20p3_cc0p1,0.0027285689624589,0.0003796176331811,0.006767696017931,0.0012993102610297,0.0056039012472734,0.5,0.1,0.3,0.1
grid_ca0p6_cb10p3_cb20p0_cc0p1,0.0037610330784498,0.0010139283398074,0.0067690824506548,0.0017556391454166,0.0161573336924203,0.6,0.3,0.0,0.1
grid_ca0p4_cb10p0_cb20p2_cc0p4,0.0029018715687841,0.0006691631237999,0.0067738970021405,0.0003080288595683,0.0041434960997584,0.4000000000000001,0.0,0.2,0.4000000000000001
grid_ca0p0_cb10p8_cb20p2_cc-0p0,0.0041133626175242,0.0017614922723708,0.0067987275074055,0.003506935627843,0.0096789466249722,0.0,0.8000000000000002,0.2,0.0
grid_ca0p3_cb10p1_cb20p6_cc0p0,0.0022630459967035,0.001239304506141,0.0068333308378601,0.0056360036063081,0.0044041182556089,0.3,0.1,0.6,0.0
grid_ca0p0_cb10p1_cb20p6_cc0p3,0.0019680409471257,0.0008515208440639,0.0068713588024463,0.0026308678951335,0.0040926345626709,0.0,0.1,0.6,0.3
grid_ca0p3_cb10p1_cb20p4_cc0p2,0.0027084713226428,0.0002411015732305,0.0068842178522026,0.002760751521575,0.0046546059738183,0.3,0.1,0.4000000000000001,0.2
grid_ca0p1_cb10p2_cb20p6_cc0p1,0.0024807834236266,0.0008597340547378,0.006958130236353,0.0040535163620359,0.0049053861916983,0.1,0.2,0.6,0.1
grid_ca0p0_cb10p0_cb20p3_cc0p7,0.0023735137646967,0.001089686080551,0.0071172191748703,0.0046780925712969,0.0047066317171527,0.0,0.0,0.3,0.6999999999999998
grid_ca0p2_cb10p3_cb20p4_cc0p1,0.0034931541647055,0.0012249756895427,0.0072252961986509,0.0050969827093494,0.0057518485721198,0.2,0.3,0.4000000000000001,0.1
grid_ca0p4_cb10p6_cb20p0_cc0p0,0.0021601895658464,0.0008332610552203,0.0072308657586717,0.0028498934402718,0.0193344730471797,0.4000000000000001,0.6,0.0,0.0
grid_ca0p3_cb10p3_cb20p4_cc-0p0,0.0031869718352004,0.0016155931308488,0.0075287656265287,0.0049385311141814,0.0058832492395876,0.3,0.3,0.4000000000000001,0.0
grid_ca0p3_cb10p6_cb20p0_cc0p1,0.0044003590629614,0.0019554884403612,0.0075658019740985,0.004258031208915,0.018697573125008,0.3,0.6,0.0,0.1
grid_ca0p1_cb10p1_cb20p7_cc0p1,0.0024010696436824,0.0007646219707787,0.0076817545993912,0.004127931690879,0.0054730317510383,0.1,0.1,0.6999999999999998,0.1
grid_ca0p0_cb10p1_cb20p7_cc0p2,0.0021512660398714,0.0007243438384717,0.0076887974172197,0.0027466572088558,0.0053049046913363,0.0,0.1,0.6999999999999998,0.2
grid_ca0p6_cb10p1_cb20p3_cc0p0,0.0022148072211888,0.0011420533269608,0.0077711083001683,0.0047669156619431,0.0051796211905146,0.6,0.1,0.3,0.0
grid_ca0p1_cb10p2_cb20p5_cc0p2,0.0033583995518797,0.0017407326169104,0.007791787787889,0.0054209593987101,0.005339973877518,0.1,0.2,0.5,0.2
grid_ca0p0_cb10p1_cb20p5_cc0p4,0.0026699248744287,0.0013531939033644,0.0077940374711094,0.0061561968059478,0.0048704253071923,0.0,0.1,0.5,0.4000000000000001
grid_ca0p1_cb10p0_cb20p5_cc0p4,0.0027972443088112,0.0005053266738164,0.0078507643075151,0.0043912498543111,0.0048119863241421,0.1,0.0,0.5,0.4000000000000001
grid_ca0p0_cb10p7_cb20p2_cc0p1,0.0053700711523308,0.0019128095511229,0.0078604115560133,0.0055260906573957,0.0111932415288243,0.0,0.6999999999999998,0.2,0.1
grid_ca0p3_cb10p0_cb20p3_cc0p4,0.0022699978980243,0.0013614370991295,0.0078848182591538,0.0054967456210327,0.0042283984946202,0.3,0.0,0.3,0.4000000000000001
grid_ca0p3_cb10p4_cb20p2_cc0p1,0.0034708357259169,0.0031712284626473,0.0078955096973382,0.0098378353026501,0.0086396458840742,0.3,0.4000000000000001,0.2,0.1
grid_ca0p3_cb10p0_cb20p6_cc0p1,0.0023758794575831,0.0009937930260468,0.0079028228840666,0.0061973417793189,0.0053621631776079,0.3,0.0,0.6,0.1
grid_ca0p0_cb10p5_cb20p4_cc0p1,0.0041952158563845,0.0005224905080171,0.0079672518386507,0.0046543564208343,0.0077948302417621,0.0,0.5,0.4000000000000001,0.1
grid_ca0p7_cb10p2_cb20p1_cc0p0,0.0024386220420865,0.0003178744303941,0.0080964742956767,0.001265815327516,0.0094019930605295,0.6999999999999998,0.2,0.1,0.0
grid_ca0p3_cb10p2_cb20p4_cc0p1,0.0029303926754552,0.0016312596237123,0.0081117890484291,0.0063600053686034,0.005760614482075,0.3,0.2,0.4000000000000001,0.1
grid_ca0p4_cb10p3_cb20p2_cc0p1,0.0034461672601519,0.0025275315744281,0.0082913744486004,0.0085043741559794,0.008468153725789,0.4000000000000001,0.3,0.2,0.1
grid_ca0p0_cb10p4_cb20p6_cc0p0,0.0033085846939312,0.000700844258765,0.0083798276159923,0.003479948351927,0.0066078374457634,0.0,0.4000000000000001,0.6,0.0
grid_ca0p2_cb10p0_cb20p7_cc0p1,0.0019992686748753,0.000260397270576,0.0083965067262079,0.0005302570201955,0.0052592904939896,0.2,0.0,0.6999999999999998,0.1
grid_ca0p4_cb10p2_cb20p4_cc-0p0,0.0034441324973229,0.0011110096591986,0.0085225670500817,0.0047278546120267,0.0060733120914491,0.4000000000000001,0.2,0.4000000000000001,0.0
grid_ca0p5_cb10p0_cb20p4_cc0p1,0.0024835924730344,0.0003994432183185,0.0085465042853797,0.0022418692007328,0.0044951977615402,0.5,0.0,0.4000000000000001,0.1
grid_ca0p2_cb10p0_cb20p6_cc0p2,0.0028288584952689,0.0004127002176953,0.008602403872538,0.0035556143246831,0.0054123917409833,0.2,0.0,0.6,0.2
grid_ca0p1_cb10p0_cb20p4_cc0p5,0.0026702895977197,0.0008783369404904,0.0088003141062739,0.0039719936375826,0.004858883593555,0.1,0.0,0.4000000000000001,0.5
grid_ca0p3_cb10p6_cb20p1_cc-0p0,0.0037673429674876,0.0016263641422032,0.0088225818723058,0.0044841998671655,0.0143382182890588,0.3,0.6,0.1,0.0
grid_ca0p8_cb10p1_cb20p0_cc0p1,0.0041985801116516,0.0005367442036931,0.0088726479688787,0.0009786030123966,0.020625350848818,0.8000000000000002,0.1,0.0,0.1
grid_ca0p1_cb10p1_cb20p4_cc0p4,0.0032681270831045,0.0010244115630424,0.0089029786122019,0.0035293898791939,0.0055593016944652,0.1,0.1,0.4000000000000001,0.4000000000000001
grid_ca0p4_cb10p2_cb20p3_cc0p1,0.0033134658295396,0.0013459535379473,0.0089080111243034,0.0039480151188325,0.0068301477128508,0.4000000000000001,0.2,0.3,0.1
grid_ca0p1_cb10p3_cb20p5_cc0p1,0.0036413211827232,0.0011672207387534,0.008911381787759,0.0033318402864552,0.0067938807201191,0.1,0.3,0.5,0.1
grid_ca0p6_cb10p0_cb20p1_cc0p3,0.0021976573243397,0.0005599024483951,0.0089148745583052,0.0032616655858829,0.005074481094039,0.6,0.0,0.1,0.3
grid_ca0p1_cb10p1_cb20p6_cc0p2,0.003239193783095,0.0027378547998274,0.0089276296392695,0.0069394606743726,0.0058969550427119,0.1,0.1,0.6,0.2
grid_ca0p2_cb10p0_cb20p8_cc0p0,0.0024228638238078,0.0009123416922192,0.0090367563681337,0.0055358833217313,0.0059912522549197,0.2,0.0,0.8000000000000002,0.0
grid_ca0p2_cb10p2_cb20p5_cc0p1,0.0033714902687005,0.0008345752030427,0.0090830852780599,0.0037098886384997,0.006240184472792,0.2,0.2,0.5,0.1
grid_ca0p1_cb10p2_cb20p7_cc0p0,0.0031252243481058,0.001400640125599,0.0092846463612559,0.0057908656781475,0.0058199219623314,0.1,0.2,0.6999999999999998,0.0
grid_ca0p1_cb10p3_cb20p6_cc0p0,0.003425375444096,0.0019469540138833,0.0094448433199258,0.0060084591465698,0.0067518259155337,0.1,0.3,0.6,0.0
grid_ca0p4_cb10p0_cb20p3_cc0p3,0.0031666119076751,0.0014761156577556,0.0095659907250486,0.0063410402656117,0.005472043131542,0.4000000000000001,0.0,0.3,0.3
grid_ca0p5_cb10p3_cb20p2_cc0p0,0.0034215643721776,0.0010311489276785,0.0097404508064863,0.0036284830386257,0.0096359248449053,0.5,0.3,0.2,0.0
grid_ca0p7_cb10p1_cb20p2_cc0p0,0.0032776719379897,0.0014788431770389,0.009811439402718,0.0021655743053653,0.0072196605397143,0.6999999999999998,0.1,0.2,0.0
grid_ca0p4_cb10p1_cb20p5_cc0p0,0.0037593520819328,0.0015379775521909,0.0098351062173806,0.009136311195153,0.0060999685773369,0.4000000000000001,0.1,0.5,0.0
grid_ca0p1_cb10p4_cb20p4_cc0p1,0.0042840450247,0.0010978333516779,0.0098554446310187,0.0042280422143987,0.0093372601369888,0.1,0.4000000000000001,0.4000000000000001,0.1
grid_ca0p4_cb10p1_cb20p4_cc0p1,0.0032587413741822,0.00144931680127,0.0098803396342191,0.0052552116634155,0.00657055233297,0.4000000000000001,0.1,0.4000000000000001,0.1
grid_ca0p0_cb10p2_cb20p7_cc0p1,0.0028369085859,0.0003918269413959,0.0100878767811496,0.0014248015761897,0.0065219208295112,0.0,0.2,0.6999999999999998,0.1
grid_ca0p1_cb10p4_cb20p5_cc0p0,0.0039885426825163,0.0006876787747257,0.0102009083747766,0.0020939410051439,0.0086545037284345,0.1,0.4000000000000001,0.5,0.0
grid_ca0p7_cb10p0_cb20p1_cc0p2,0.0022940842382071,0.0012689298918357,0.0102264284708094,0.0059417202855213,0.005591212283636,0.6999999999999998,0.0,0.1,0.2
grid_ca0p6_cb10p4_cb20p0_cc0p0,0.0030813581568432,0.0015599472307452,0.0102466483237191,0.0045231766879409,0.0251010531912841,0.6,0.4000000000000001,0.0,0.0
grid_ca0p1_cb10p0_cb20p7_cc0p2,0.0030748596963546,0.0014030672405622,0.0103735949483947,0.0112807191641965,0.0061710236512386,0.1,0.0,0.6999999999999998,0.2
grid_ca0p6_cb10p3_cb20p1_cc0p0,0.0039878387099049,0.0026658953675054,0.0103991460377395,0.0056700913020991,0.0134018423532411,0.6,0.3,0.1,0.0
grid_ca0p0_cb10p1_cb20p8_cc0p1,0.0024662944316136,0.0011134403351998,0.0104800990932021,0.0083557407905069,0.0061660923068552,0.0,0.1,0.8000000000000002,0.1
grid_ca0p3_cb10p1_cb20p3_cc0p3,0.0039658466515199,0.0031450306480512,0.0105897024634559,0.0102240848625009,0.0071104495917735,0.3,0.1,0.3,0.3
grid_ca0p4_cb10p3_cb20p3_cc0p0,0.0038786283745197,0.0021902200717825,0.0109108187670443,0.0103821142857031,0.0095381897328935,0.4000000000000001,0.3,0.3,0.0
grid_ca0p5_cb10p0_cb20p5_cc0p0,0.002607865983016,0.0019670653517489,0.0109936996015251,0.0108325953672125,0.0063273175797795,0.5,0.0,0.5,0.0
grid_ca0p2_cb10p0_cb20p3_cc0p5,0.0040308488413227,0.0016890347449302,0.0110346658232026,0.0062170883867716,0.0081138845609569,0.2,0.0,0.3,0.5
grid_ca0p5_cb10p2_cb20p2_cc0p1,0.0040554305496578,0.001849212790925,0.0110675781784723,0.006957990504784,0.0092580870562711,0.5,0.2,0.2,0.1
grid_ca0p6_cb10p2_cb20p1_cc0p1,0.0042352895149655,0.0041092671493228,0.0113483486564147,0.0134195375707266,0.0126309140712932,0.6,0.2,0.1,0.1
grid_ca0p0_cb10p3_cb20p7_cc0p0,0.0033245536127928,0.0007112716399436,0.0114065881977281,0.0021676884853917,0.0081535066642581,0.0,0.3,0.6999999999999998,0.0
grid_ca0p5_cb10p4_cb20p1_cc-0p0,0.0042109986552255,0.0014004206485757,0.0115187179004677,0.0049753698675029,0.0163340185991902,0.5,0.4000000000000001,0.1,0.0
grid_ca0p0_cb10p0_cb20p6_cc0p4,0.0026494475971176,0.0002814109440345,0.0115403360910405,0.0022047867053047,0.0075397947749313,0.0,0.0,0.6,0.4000000000000001
grid_ca0p3_cb10p4_cb20p3_cc-0p0,0.0044985230768235,0.003055153655074,0.0117677310219977,0.0110284827931432,0.0114112335645772,0.3,0.4000000000000001,0.3,0.0
grid_ca0p1_cb10p1_cb20p5_cc0p3,0.0035850114715586,0.0021716024406691,0.0117931581112815,0.0101902594216145,0.0069776992655834,0.1,0.1,0.5,0.3
grid_ca0p3_cb10p0_cb20p5_cc0p2,0.0034036122807909,0.0012663037960118,0.011889966406624,0.005264874202759,0.0071368438467686,0.3,0.0,0.5,0.2
grid_ca0p3_cb10p7_cb20p0_cc0p0,0.0026768593780913,0.0002292453728426,0.0120163628406965,0.0023751835192077,0.0299560262890874,0.3,0.6999999999999998,0.0,0.0
grid_ca0p0_cb10p1_cb20p3_cc0p6,0.0048830414026702,0.0034144096364737,0.0120314906095686,0.0094549669630874,0.0088059449610568,0.0,0.1,0.3,0.6
grid_ca0p4_cb10p0_cb20p4_cc0p2,0.003543948328364,0.0007476664772888,0.0120913929121602,0.0038977359948148,0.0066270962780363,0.4000000000000001,0.0,0.4000000000000001,0.2
grid_ca0p2_cb10p1_cb20p5_cc0p2,0.0038787279793528,0.0014555909368949,0.0121146129113463,0.0071973570176787,0.0079913756127868,0.2,0.1,0.5,0.2
grid_ca0p4_cb10p4_cb20p2_cc-0p0,0.0056812783223226,0.0013552362871734,0.0121190111237083,0.0070560639566397,0.0132150964043259,0.4000000000000001,0.4000000000000001,0.2,0.0
grid_ca0p6_cb10p1_cb20p2_cc0p1,0.003288952151463,0.0009319274335542,0.0121528513552262,0.002698683373158,0.008826403729511,0.6,0.1,0.2,0.1
grid_ca0p2_cb10p2_cb20p6_cc0p0,0.0037347007875014,0.0027622961297693,0.0121619529687592,0.0114205178399551,0.0082780415626655,0.2,0.2,0.6,0.0
grid_ca0p6_cb10p0_cb20p2_cc0p2,0.0030924410807095,0.0010110565286088,0.0123598158144453,0.0054217006901461,0.0068614289498377,0.6,0.0,0.2,0.2
grid_ca0p5_cb10p0_cb20p2_cc0p3,0.0032153829658212,0.0013876301668265,0.0124774114789791,0.0071163413755158,0.0067711639103093,0.5,0.0,0.2,0.3
grid_ca0p7_cb10p1_cb20p1_cc0p1,0.0037788532831395,0.0013732013725066,0.0125889817564291,0.0047387159849268,0.0109032678581529,0.6999999999999998,0.1,0.1,0.1
grid_ca0p0_cb10p2_cb20p8_cc0p0,0.0029684962760146,0.0010066564806455,0.0130981491983944,0.0044743851811747,0.0084418975822383,0.0,0.2,0.8000000000000002,0.0
grid_ca0p2_cb10p1_cb20p6_cc0p1,0.0041652094579821,0.0020308716407865,0.0132994541002311,0.0103724223972191,0.0080973219214628,0.2,0.1,0.6,0.1
grid_ca0p4_cb10p0_cb20p6_cc0p0,0.003608251084023,0.0007135293129312,0.0144231159836427,0.0059303784361297,0.0076328621152827,0.4000000000000001,0.0,0.6,0.0
grid_ca0p1_cb10p1_cb20p8_cc0p0,0.0033027151176454,0.000741590667559,0.0145981046773859,0.0042000405177361,0.0086602725421679,0.1,0.1,0.8000000000000002,0.0
grid_ca0p0_cb10p1_cb20p9_cc0p0,0.0031581461337277,0.0005394189292969,0.0146087177944831,0.010257843880712,0.0088459520409502,0.0,0.1,0.9,0.0
grid_ca0p0_cb10p0_cb20p7_cc0p3,0.002666916287398,0.0011243404980248,0.014618482390523,0.0085450760007714,0.0095535342499685,0.0,0.0,0.6999999999999998,0.3
grid_ca0p2_cb10p0_cb20p4_cc0p4,0.0041218237005333,0.0006768802767083,0.0148817400207184,0.0036059898318483,0.0084280759830632,0.2,0.0,0.4000000000000001,0.4000000000000001
grid_ca0p0_cb10p0_cb20p5_cc0p5,0.0033516607742379,0.0017826319259089,0.0151104494006376,0.0097664359636925,0.011395878595627,0.0,0.0,0.5,0.5
grid_ca0p7_cb10p3_cb20p0_cc0p0,0.0032944269518186,0.0003425875224584,0.0152996697224586,0.0016340613574953,0.0361622722872091,0.6999999999999998,0.3,0.0,0.0
grid_ca0p3_cb10p0_cb20p4_cc0p3,0.0041024081319471,0.0039175293929973,0.015636122603468,0.0184969757505636,0.0099242488703013,0.3,0.0,0.4000000000000001,0.3
grid_ca0p7_cb10p0_cb20p2_cc0p1,0.0031721766993226,0.0012801036259375,0.0161705544660475,0.0070688045084077,0.0089662430509629,0.6999999999999998,0.0,0.2,0.1
grid_ca0p0_cb10p0_cb20p8_cc0p2,0.0023768347510086,0.0010655228679223,0.0167039389353535,0.0088754887171547,0.0109963789958651,0.0,0.0,0.8000000000000002,0.2
grid_ca0p7_cb10p0_cb20p3_cc0p0,0.0040575379359522,0.0011982923062728,0.0179223836855273,0.0072705681098273,0.0097825700881675,0.6999999999999998,0.0,0.3,0.0
grid_ca0p2_cb10p8_cb20p0_cc0p0,0.0038950337063654,0.000400729620611,0.0180171337913295,0.002736412782118,0.046337678711206,0.2,0.8000000000000002,0.0,0.0
grid_ca0p6_cb10p0_cb20p4_cc0p0,0.003803632253094,0.0021642136230858,0.0187615125478654,0.0141625592585374,0.0105547618859436,0.6,0.0,0.4000000000000001,0.0
grid_ca0p0_cb10p0_cb20p9_cc0p1,0.0021798868025999,0.0003409647601111,0.0196344495396165,0.0067659462328512,0.012909308495174,0.0,0.0,0.9,0.1
grid_ca0p5_cb10p5_cb20p0_cc0p0,0.0042335574401672,0.0019484184681899,0.0196513513608848,0.0111691767089451,0.0464539592446453,0.5,0.5,0.0,0.0
grid_ca0p3_cb10p0_cb20p7_cc0p0,0.0048001003684938,0.0030905278500579,0.0204543163376891,0.0192923907428665,0.0131758183775308,0.3,0.0,0.6999999999999998,0.0
grid_ca0p1_cb10p0_cb20p6_cc0p3,0.0044334878982626,0.0026873610264708,0.0210132310979048,0.0154510048375167,0.0150956928823928,0.1,0.0,0.6,0.3
grid_ca0p8_cb10p1_cb20p1_cc-0p0,0.004678165738482,0.0015985262769552,0.0220110660542844,0.0103714585507123,0.0196970153595461,0.8000000000000002,0.1,0.1,0.0
grid_ca0p8_cb10p0_cb20p1_cc0p1,0.0043456436581794,0.0006124042514896,0.0253598504114178,0.0102073317246133,0.0137042108172857,0.8000000000000002,0.0,0.1,0.1
grid_ca0p1_cb10p0_cb20p9_cc0p0,0.0038819281657209,0.0005073891115316,0.0279071899318493,0.0027932778265965,0.0200917714760195,0.1,0.0,0.9,0.0
grid_ca0p8_cb10p2_cb20p0_cc-0p0,0.0047554546580768,0.0036575475946988,0.0285660509733405,0.029083410980969,0.0633568338650351,0.8000000000000002,0.2,0.0,0.0
grid_ca0p1_cb10p9_cb20p0_cc0p0,0.0042919785082841,0.0020835019667698,0.029263359118591,0.0156530712230446,0.0731350147943732,0.1,0.9,0.0,0.0
grid_ca0p8_cb10p0_cb20p2_cc-0p0,0.0066780905484231,0.0004028613787445,0.0419390708547825,0.0113692464290965,0.0233854418313733,0.8000000000000002,0.0,0.2,0.0
grid_ca0p9_cb10p1_cb20p0_cc-0p0,0.0054085334556549,0.0015748145783902,0.0453906192200754,0.0202912876458859,0.0988347498741292,0.9,0.1,0.0,0.0
grid_ca0p9_cb10p0_cb20p1_cc-0p0,0.0057202926880266,0.0003847070087338,0.0490486116365005,0.0043640567060546,0.0280704701094413,0.9,0.0,0.1,0.0
grid_ca0p0_cb11p0_cb20p0_cc0p0,0.0012171429464492,0.0002945423421364,0.1317347833277087,0.03155564243603,0.2969348931932205,0.0,1.0,0.0,0.0
grid_ca0p0_cb10p0_cb21p0_cc0p0,0.0021053765981809,0.0009655075270598,0.7882479042253858,0.2088327029397015,0.3351137184052167,0.0,0.0,1.0,0.0
