T,mask_0,mask_1,mask_2,mask_3,mask_4,mask_5
546.7735470941884,0.0,0.0,0.0,0.0,0.0,1.0
547.4148296593187,0.0,0.0,0.0,0.0,0.0,1.0
548.056112224449,0.0,0.0,0.0,0.0,0.0,1.0
548.6973947895792,0.0,0.0,0.0,0.0,0.0,1.0
549.3386773547095,0.0,0.0,0.0,0.0,0.0,1.0
549.9799599198396,0.0,0.0,0.0,0.0,0.0,1.0
550.6212424849699,0.0,0.0,0.0,0.0,0.0,1.0
551.2625250501002,0.0,0.0,0.0,0.0,0.0,1.0
551.9038076152304,0.0,0.0,0.0,0.0,0.0,1.0
552.5450901803607,0.0,0.0,0.0,0.0,0.0,1.0
553.186372745491,0.0,0.0,0.0,0.0,0.0,1.0
553.8276553106213,0.0,0.0,0.0,0.0,0.0,1.0
554.4689378757514,0.0,0.0,0.0,0.0,0.0,1.0
555.1102204408817,0.0,0.0,0.0,0.0,0.0,1.0
555.751503006012,0.0,0.0,0.0,0.0,0.0,1.0
556.3927855711422,0.0,0.0,0.0,0.0,0.0,1.0
557.0340681362725,0.0,0.0,0.0,0.0,0.0,1.0
557.6753507014027,0.0,0.0,0.0,0.0,0.0,1.0
558.316633266533,0.0,0.0,0.0,0.0,0.0,1.0
558.9579158316633,0.0,0.0,0.0,0.0,0.0,1.0
559.5991983967936,0.0,0.0,0.0,0.0,0.0,1.0
560.2404809619238,0.0,0.0,0.0,0.0,0.0,1.0
560.8817635270541,0.0,0.0,0.0,0.0,0.0,1.0
561.5230460921844,0.0,0.0,0.0,0.0,0.0,1.0
562.1643286573146,0.0,0.0,0.0,0.0,0.0,1.0
562.8056112224449,0.0,0.0,0.0,0.0,0.0,1.0
563.4468937875752,0.0,0.0,0.0,0.0,0.0,1.0
564.0881763527054,0.0,0.0,0.0,0.0,0.0,1.0
564.7294589178357,0.0,0.0,0.0,0.0,0.0,1.0
565.370741482966,0.0,0.0,0.0,0.0,0.0,1.0
566.0120240480962,0.0,0.0,0.0,0.0,0.0,1.0
566.6533066132265,0.0,0.0,0.0,0.0,0.0,1.0
567.2945891783568,0.0,0.0,0.0,0.0,0.0,1.0
567.935871743487,0.0,0.0,0.0,0.0,0.0,1.0
568.5771543086172,0.0,0.0,0.0,0.0,0.0,1.0
569.2184368737475,0.0,0.0,0.0,0.0,0.0,1.0
569.8597194388777,0.0,0.0,0.0,0.0,0.0,1.0
570.501002004008,0.0,0.0,0.0,0.0,0.0,1.0
571.1422845691383,0.0,0.0,0.0,0.0,0.0,1.0
571.7835671342685,0.0,0.0,0.0,0.0,0.0,1.0
572.4248496993988,0.0,0.0,0.0,0.0,0.0,1.0
573.0661322645291,0.0,0.0,0.0,0.0,0.0,1.0
573.7074148296592,0.0,0.0,0.0,0.0,0.0,1.0
574.3486973947895,0.0,0.0,0.0,0.0,0.0,1.0
574.9899799599198,0.0,0.0,0.0,0.0,0.0,1.0
575.63126252505,0.0,0.0,0.0,0.0,0.0,1.0
576.2725450901803,0.0,0.0,0.0,0.0,0.0,1.0
576.9138276553106,0.0,0.0,0.0,0.0,0.0,1.0
577.5551102204408,0.0,0.0,0.0,0.0,0.0,1.0
578.1963927855711,0.0,0.0,0.0,0.0,0.0,1.0
578.8376753507014,0.0,0.0,0.0,0.0,0.0,1.0
579.4789579158316,0.0,0.0,0.0,0.0,0.0,1.0
580.1202404809619,0.0,0.0,0.0,0.0,0.0,1.0
580.7615230460922,0.0,0.0,0.0,0.0,0.0,1.0
581.4028056112224,0.0,0.0,0.0,0.0,0.0,1.0
582.0440881763527,0.0,0.0,0.0,0.0,0.0,1.0
582.685370741483,0.0,0.0,0.0,0.0,0.0,1.0
583.3266533066133,0.0,0.0,0.0,0.0,0.0,1.0
583.9679358717435,0.0,0.0,0.0,0.0,0.0,1.0
584.6092184368738,0.0,0.0,0.0,0.0,0.0,1.0
585.2505010020041,0.0,0.0,0.0,0.0,0.0,1.0
585.8917835671343,0.0,0.0,0.0,0.0,0.0,1.0
586.5330661322646,0.0,0.0,0.0,0.0,0.0,1.0
587.1743486973949,0.0,0.0,0.0,0.0,0.0,1.0
587.815631262525,0.0,0.0,0.0,0.0,0.0,1.0
588.4569138276553,0.0,0.0,0.0,0.0,0.0,1.0
589.0981963927856,0.0,0.0,0.0,0.0,0.0,1.0
589.7394789579158,0.0,0.0,0.0,0.0,0.0,1.0
590.3807615230461,0.0,0.0,0.0,0.0,0.0,1.0
591.0220440881764,0.0,0.0,0.0,0.0,0.0,1.0
591.6633266533066,0.0,0.0,0.0,0.0,0.0,1.0
592.3046092184368,0.0,0.0,0.0,0.0,0.0,1.0
592.945891783567,0.0,0.0,0.0,0.0,0.0,1.0
593.5871743486973,0.0,0.0,0.0,0.0,0.0,1.0
594.2284569138276,0.0,0.0,0.0,0.0,0.0,1.0
594.8697394789579,0.0,0.0,0.0,0.0,0.0,1.0
595.5110220440881,0.0,0.0,0.0,0.0,0.0,1.0
596.1523046092184,0.0,0.0,0.0,0.0,0.0,1.0
596.7935871743487,0.0,0.0,0.0,0.0,0.0,1.0
597.4348697394789,0.0,0.0,0.0,0.0,0.0,1.0
598.0761523046092,0.0,0.0,0.0,0.0,0.0,1.0
598.7174348697395,0.0,0.0,0.0,0.0,0.0,1.0
599.3587174348697,0.0,0.0,0.0,0.0,0.0,1.0
600.0,0.0,0.0,0.0,0.0,0.0,1.0
