Temperature (T),Ca,Cb,Cc,residual_nonlinear,residual_linearized
388.376753507014,0.4524555491532352,0.904911098306468,1.6426333525402967,-4.284572696633404e-12,-19017.220203669334
389.0180360721443,0.45176309849379,0.903526196987586,1.6447107045186238,-5.151434834260726e-12,-18794.712184139702
389.6593186372745,0.4510770459368476,0.902154091873698,1.6467688621894545,-5.74473801862041e-12,-18575.438061183668
390.3006012024048,0.4503971983514925,0.9007943967029892,1.6488084049455185,-6.146194664324867e-12,-18359.300217517302
390.9418837675351,0.4497233712203837,0.8994467424407729,1.6508298863388433,-7.744915819785092e-12,-18146.205389551586
391.5831663326653,0.4490553882249208,0.8981107764498306,1.6528338353252483,-6.558309451065725e-12,-17936.064457717526
392.2244488977956,0.4483930808504606,0.8967861617009257,1.6548207574486136,-8.65441052155802e-12,-17728.79224693816
392.86573146292585,0.4477362880106005,0.8954725760212029,1.6567911359681964,-9.585221505403752e-12,-17524.307336695376
393.5070140280561,0.4470848556896839,0.894169711379362,1.658745432930954,-9.883649454422994e-12,-17322.53188036359
394.1482965931864,0.4464386366026798,0.8928772732053604,1.6606840901919595,-1.4921397450962104e-12,-17123.391433287354
394.7895791583167,0.445797489871764,0.8915949797435259,1.66260753038471,-1.7195134205394424e-12,-16926.81478930218
395.4308617234469,0.4451612807184202,0.8903225614368305,1.6645161578447492,-6.039613253960852e-13,-16732.733825120435
396.07214428857714,0.4445298801708753,0.8890597603417483,1.6664103594873765,-6.252776074688882e-13,-16541.083352453366
396.7134268537074,0.4439031647857395,0.8878063295714765,1.668290505642784,-2.1032064978498966e-12,-16351.800977305102
397.3547094188377,0.4432810163832958,0.8865620327665894,1.6701569508501146,-2.1742607714259066e-12,-16164.826966188673
397.995991983968,0.442663321795836,0.8853266435916674,1.6720100346124966,-6.821210263296962e-13,-15980.104118915799
398.6372745490982,0.4420499726283378,0.884099945256676,1.6738500821149862,-2.1955770534987096e-12,-15797.577647636412
399.2785571142284,0.4414408650308974,0.8828817300618019,1.6756774049073004,-2.4371615836571436e-12,-15617.195061810722
399.9198396793587,0.440835899482409,0.8816717989648084,1.6774923015527825,-2.3661073100811336e-12,-15438.906058870023
400.56112224448896,0.4402349805848237,0.8804699611696427,1.6792950582455335,-2.4655832930875476e-12,-15262.662420240988
401.2024048096192,0.4396380168676249,0.8792760337352308,1.6810859493971444,9.805489753489383e-13,-15088.417912491946
401.8436873747495,0.4390449206018626,0.8780898412037239,1.6828652381944134,-2.6432189770275727e-12,-14916.128193367505
402.48496993987976,0.4384556076233687,0.8769112152467434,1.684633177129888,-2.7569058147491887e-12,-14745.750722401834
403.12625250501,0.4378699971647014,0.8757399943293896,1.6863900085059091,-2.6005864128819667e-12,-14577.24467599584
403.7675350701403,0.4372880116952942,0.8745760233905683,1.6881359649141374,1.1937117960769683e-12,-14410.570866626222
404.40881763527057,0.4367095767695676,0.8734191535391582,1.689871269691274,-3.097966327914037e-12,-14245.691666064318
405.0501002004008,0.4361346208824489,0.8722692417649125,1.6915961373526385,-7.460698725481052e-12,-14082.570932325965
405.6913827655311,0.4355630753319453,0.871126150663877,1.6933107740041775,-3.0411229090532288e-12,-13921.173940255481
406.3326653306613,0.4349948740885787,0.8699897481771488,1.6950153777342725,1.8047785488306545e-12,-13761.467315513233
406.9739478957916,0.4344299536711905,0.8688599073423664,1.6967101389864432,-3.268496584496461e-12,-13603.418971781794
407.61523046092185,0.4338682530287333,0.8677365060574439,1.6983952409138228,-3.709033080667723e-12,-13446.998051042727
408.25651302605206,0.4333097134280035,0.8666194268560012,1.700070859715995,-3.893774191965349e-12,-13292.174866826448
408.89779559118233,0.4327542783467905,0.8655085566935897,1.7017371649596196,-4.021671884402167e-12,-13138.920850191673
409.5390781563126,0.4322018933722436,0.8644037867444897,1.7033943198832666,-3.822719918389339e-12,-12987.208498367108
410.18036072144287,0.4316525061041977,0.8633050122084037,1.7050424816873986,-4.362732397567015e-12,-12837.011325894098
410.82164328657313,0.4311060660632586,0.8622121321265,1.7066818018102412,2.5437429940211587e-12,-12688.303818147455
411.4629258517034,0.4305625246033069,0.8611250492066048,1.7083124261900882,-4.632738637155853e-12,-12541.061387142108
412.10420841683367,0.4300218348282777,0.8600436696565701,1.7099344955151523,-1.1667111721180845e-11,-12395.260329437384
412.745490981964,0.429483951513006,0.858967903026003,1.7115481454609909,-5.030642569181509e-12,-12250.877786135126
413.3867735470942,0.4289488310278548,0.8578976620557331,1.713153506916412,-2.0520474208751693e-11,-12107.891704818583
414.0280561122245,0.4284164312670279,0.8568328625340375,1.7147507061989349,-5.4285465012071654e-12,-11966.280803251255
414.66933867735474,0.4278867115803316,0.8557734231606745,1.716339865258994,-5.5990767577895895e-12,-11826.02453497186
415.31062124248496,0.4273596327082653,0.8547192654165373,1.7179211018751974,-5.8548721426632255e-12,-11687.103056397464
415.9519038076152,0.4268351567201462,0.8536703134403234,1.7194945298395303,-2.4073187887552194e-11,-11549.497195619217
416.5931863727455,0.4263132469552842,0.8526264939105669,1.721060259134149,-5.7411853049416095e-12,-11413.188422616397
417.2344689378757,0.4257938679669862,0.8515877359339717,1.722618396099042,-5.8264504332328215e-12,-11278.158821007877
417.875751503006,0.4252769854691693,0.8505539709383508,1.72416904359248,-6.195932655828074e-12,-11144.391061020026
418.5170340681362,0.4247625662856067,0.849525132571205,1.7257123011431883,-6.338041202980094e-12,-11011.868373847392
419.1583166332665,0.4242505783015007,0.8485011566029831,1.727248265095516,-6.622258297284134e-12,-10880.574527195015
419.7995991983968,0.423740990417444,0.8474819808349042,1.7287770287476518,-6.764366844436154e-12,-10750.49380199163
420.4408817635271,0.4232337725055742,0.8464675450111447,1.7302986824832811,-7.02016222930979e-12,-10621.610970207024
421.0821643286573,0.4227288953676678,0.8454577907353702,1.731813313896962,-3.291233952040784e-11,-10493.911273729114
421.7234468937876,0.4222263306953928,0.8444526613908219,1.7333210079137853,-3.504396772768814e-11,-10367.380404203199
422.36472945891785,0.4217260510323191,0.843452102064657,1.734821846903024,-7.986500349943526e-12,-10242.004483884084
423.0060120240481,0.4212280297377967,0.8424560594756247,1.7363159107865784,-3.694822225952521e-11,-10117.770047364873
423.6472945891784,0.4207322409524041,0.8414644819047836,1.7378032771428122,-8.498091119690798e-12,-9994.664024082653
424.2885771543086,0.4202386595651703,0.8404773191303115,1.7392840213045182,-8.782308213994838e-12,-9872.67372181284
424.92985971943887,0.4197472611822299,0.8394945223644311,1.7407582164533388,-1.000444171950221e-11,-9751.786810761143
425.57114228456913,0.419258022096943,0.8385160441939213,1.7422259337091357,-1.0345502232667059e-11,-9631.99130850652
426.2124248496994,0.4187709192615091,0.8375418385230547,1.7436872422154364,-9.777068044058979e-12,-9513.275565604505
426.8537074148296,0.4182859302596953,0.8365718605193314,1.7451422092209732,6.281197784119286e-11,-9395.628251849674
427.4949899799599,0.4178030332809978,0.8356060665620623,1.74659090015694,-1.0459189070388675e-11,-9279.03834325954
428.13627254509015,0.4173222070960084,0.8346444141920504,1.748033378711941,-1.2050804798491299e-11,-9163.495109446405
428.7775551102204,0.4168434310327246,0.8336868620655314,1.749469706901744,-9.157474778476171e-11,-9048.98810186563
429.4188376753507,0.4163666849541177,0.8327333699082243,1.750899945137658,7.440803528879769e-11,-8935.50714229513
430.06012024048096,0.4158919492368662,0.8317838984736275,1.752324152289506,-1.3017142919125035e-11,-8823.042312225502
430.7014028056112,0.4154192047504111,0.8308384095007958,1.753742385748793,-1.2562395568238571e-11,-8711.583942217403
431.3426853707415,0.4149484328380014,0.8298968656759103,1.7551547014860884,8.0831341620069e-11,-8601.122602233721
431.98396793587176,0.4144796152976174,0.8289592305952108,1.7565611541071715,8.526512829121202e-11,-8491.649092179956
432.625250501002,0.4140127343643849,0.8280254687288122,1.7579617969068029,-1.3699263945454732e-11,-8383.154432844836
433.2665330661323,0.4135477726934273,0.8270955453868295,1.759356681919743,-1.404032445861958e-11,-8275.629857304331
433.9078156312625,0.4130847133436836,0.8261694266872872,1.760745859969029,-1.4551915228366852e-11,-8169.066802788235
434.5490981963928,0.4126235397623798,0.8252470795247662,1.7621293807128542,-1.6825651982799172e-11,-8063.456902781618
435.19038076152304,0.412164235770364,0.8243284715407012,1.7635072926889346,-1.7280399333685637e-11,-7958.791979549627
435.8316633266533,0.4117067855476845,0.8234135710953399,1.7648796433569756,-1.6086687537608668e-11,-7855.06403698324
436.4729458917835,0.4112511736202396,0.8225023472404281,1.7662464791393324,1.1118572729174048e-10,-7752.265253748221
437.1142284569138,0.4107973848468611,0.8215947696937015,1.7676078454594375,1.1726797310984693e-10,-7650.387976810627
437.75551102204406,0.4103454044068751,0.8206908088137286,1.7689637867793964,1.184048414870631e-10,-7549.4247151032905
438.39679358717433,0.4098952177883781,0.819790435576825,1.770314346634797,-3.043396645807661e-10,-7449.3681336602895
439.0380761523046,0.4094468107766838,0.818893621553375,1.771659567669941,-1.7053025658242404e-11,-7350.211047681631
