Temperature (T),Ca,Cb,kfCa,krCb2
451.75879396984925,0.11298583526792073,0.8870141647320793,443.1013195019251,44.21013195019251
453.0150753768844,0.1123120712692629,0.8876879287307371,470.71449426644926,46.971449426644924
454.2713567839196,0.1116457133626476,0.8883542866373524,499.88045149008457,49.88804514900846
455.5276381909548,0.11098662336184768,0.8890133766381524,530.6765079382345,52.967650793823466
456.78391959798995,0.11033466841715076,0.8896653315828492,563.183304814453,56.218330481445314
458.04020100502515,0.10968972066477188,0.8903102793352281,597.4849263299305,59.648492632993054
459.2964824120603,0.1090516569046348,0.8909483430953652,633.6690215240149,63.266902152401485
460.5527638190955,0.10842035830403397,0.891579641695966,671.8269293919066,67.08269293919065
461.80904522613065,0.10779571012491411,0.8922042898750859,712.0538073756574,71.10538073756574
463.06532663316585,0.1071776014727155,0.8928223985272845,754.4487632747555,75.34487632747555
464.321608040201,0.1065659250649203,0.8934340749350798,799.1149906324365,79.81149906324364
465.5778894472362,0.1059605770176062,0.8940394229823938,846.1599076539911,84.51599076539911
466.83417085427135,0.10536145664846056,0.8946385433515395,895.6952997131729,89.4695299713173
468.09045226130655,0.10476846629485422,0.8952315337051457,947.8374655027901,94.68374655027903
469.3467336683417,0.10418151114570198,0.895818488854298,1002.7073668855122,100.17073668855122
470.6030150753769,0.10360049908593996,0.8963995009140601,1060.4307825007565,105.94307825007563
471.8592964824121,0.10302534055256786,0.896974659447432,1121.1384651833432,112.01384651833428
473.11557788944725,0.10245594840128526,0.8975440515987148,1184.9663032495698,118.39663032495699
474.3718592964824,0.10189223778284855,0.8981077622171514,1252.055485706021,125.10554857060208
475.6281407035176,0.10133412602833981,0.8986658739716602,1322.5526714362877,132.15526714362878
476.8844221105528,0.10078153254262152,0.8992184674573784,1396.6101624205494,139.56101624205493
478.14070351758795,0.10023437870530354,0.8997656212946964,1474.3860810425924,147.3386081042592
479.3969849246231,0.09969258777861884,0.9003074122213812,1556.0445515387746,155.50445515387747
480.6532663316583,0.09915608482164578,0.9008439151783543,1641.7558856427745,164.07558856427747
481.9095477386935,0.09862479661036987,0.9013752033896302,1731.6967724800184,173.06967724800185
483.16582914572865,0.09809865156311807,0.901901348436882,1826.0504727649989,182.50504727649988
484.4221105527638,0.09757757967094316,0.9024224203290568,1925.0070173544952,192.40070173544956
485.678391959799,0.09706151243256671,0.9029384875674332,2028.7634102091808,202.77634102091807
486.9346733668342,0.0965503827935221,0.903449617206478,2137.52383581567,213.652383581567
488.19095477386935,0.09604412508917642,0.9039558749108235,2251.4998711207245,225.04998711207244
489.4472361809045,0.09554267499132664,0.9044573250086734,2370.9107020286706,236.99107020286706
490.7035175879397,0.09504596945810065,0.9049540305418994,2495.983344512566,249.4983344512566
491.9597989949749,0.09455394668690814,0.9054460533130919,2626.952870389288,262.59528703892875
493.21608040201005,0.09406654607021431,0.9059334539297856,2764.0626378080506,276.30626378080507
494.4723618090452,0.09358370815392297,0.9064162918460771,2907.5645265011085,290.6564526501108
495.7286432160804,0.09310537459817453,0.9068946254018255,3057.7191778451224,305.67191778451235
496.9849246231156,0.09263148814038219,0.9073685118596179,3214.7962397807023,321.3796239780703
498.2412060301508,0.09216199256034258,0.9078380074396574,3379.0746166371646,337.8074616637165
499.49748743718595,0.09169683264726784,0.9083031673527321,3550.842723908808,354.98427239088085
500.7537688442211,0.0912359541686051,0.9087640458313948,3730.398748028459,372.9398748028459
502.0100502512563,0.09077930384051079,0.9092206961594892,3918.0509111827387,391.70509111827397
503.2663316582915,0.0903268292998676,0.9096731707001324,4114.117741213565,411.31177412135645
504.52261306532665,0.08987847907773193,0.9101215209222681,4318.928346649162,431.79283466491637
505.7788944723618,0.08943420257411688,0.9105657974258831,4532.822696906914,453.1822696906914
507.035175879397,0.08899395003401432,0.9110060499659857,4756.151907709945,475.51519077099465
508.2914572864322,0.08855767252457572,0.9114423274754242,4989.2785317581165,498.8278531758116
509.54773869346735,0.08812532191337281,0.9118746780866271,5232.576854693839,523.1576854693838
510.8040201005025,0.08769685084766161,0.9123031491523383,5486.433196401299,548.54331964013
512.0603015075377,0.08727221273459385,0.9127277872654062,5751.2462176777235,575.0246217677724
513.3165829145729,0.08685136172230183,0.9131486382776982,6027.427232313712,602.6427232313711
514.572864321608,0.08643425268181058,0.9135657473181894,6315.400524619216,631.4400524619217
515.8291457286432,0.08602084118971949,0.9139791588102806,6615.603672430268,661.4603672430269
517.0854271356784,0.08561108351160526,0.9143889164883948,6928.487875631203,692.7487875631202
518.3417085427136,0.085204936586103,0.914795063413897,7254.518290225324,725.3518290225323
519.5979899497488,0.08480235800962416,0.9151976419903758,7594.174367986756,759.3174367986755
520.8542713567839,0.08440330602166995,0.91559669397833,7947.950201724751,794.6950201724751
522.1105527638191,0.08400773949070771,0.9159922605092923,8316.354876190611,831.5354876190611
523.3668341708543,0.08361561790057666,0.9163843820994234,8699.912824656334,869.8912824656336
524.6231155778894,0.0832269013373899,0.91677309866261,9099.164191193267,909.8164191193264
525.8793969849246,0.08284155047690725,0.9171584495230928,9514.6651986781,951.3665198678103
527.1356783919598,0.0824595265723508,0.9175404734276492,9946.988522551226,994.5988522551228
528.391959798995,0.08208079144263968,0.9179192085573603,10396.723670352801,1039.5723670352804
529.6482412060302,0.08170530746101741,0.9182946925389825,10864.477367060303,1086.3477367060302
530.9045226130654,0.0813330375440589,0.918666962455941,11350.873946249489,1134.9873946249488
532.1608040201005,0.0809639451410263,0.9190360548589737,11856.555747099903,1185.5555747099904
533.4170854271357,0.08059799422356506,0.9194020057764349,12382.183517266178,1238.1183517266181
534.6733668341709,0.08023514927571594,0.919764850724284,12928.436821632014,1292.7436821632011
535.929648241206,0.07987537528423189,0.9201246247157681,13496.014456966008,1349.5014456966003
537.1859296482412,0.07951863772918086,0.9204813622708192,14085.63487249584,1408.463487249584
538.4422110552764,0.07916490257482424,0.9208350974251758,14698.036596414153,1469.7036596414155
539.6984924623116,0.07881413626075456,0.9211858637392454,15333.978668332327,1533.2978668332325
540.9547738693468,0.07846630569328136,0.9215336943067187,15994.241077692832,1599.3241077692835
542.2110552763819,0.0781213782370551,0.9218786217629449,16679.62520815305,1667.8625208153048
543.4673366834171,0.0777793217069174,0.9222206782930825,17390.954287949953,1738.9954287949954
544.7236180904523,0.07744010435996614,0.9225598956400339,18129.073846253446,1812.807384625345
545.9798994974874,0.07710369488782802,0.922896305112172,18894.852175518,1889.3852175518
547.2361809045226,0.07677006240913038,0.9232299375908697,19689.18079983734,1968.818079983734
548.4924623115578,0.07643917646215913,0.9235608235378409,20512.974949306215,2051.1974949306214
549.748743718593,0.07611100699770301,0.923888993002297,21367.174040395545,2136.6174040395545
551.0050251256282,0.07578552437206768,0.9242144756279324,22252.742162340135,2225.174216234014
552.2613065326633,0.07546269934026137,0.9245373006597386,23170.6685695412,2316.9668569541195
553.5175879396985,0.07514250304933866,0.9248574969506613,24121.968179984353,2412.0968179984347
554.7738693467337,0.07482490703190077,0.9251750929680993,25107.682079668353,2510.6682079668353
556.0301507537688,0.07450988319974337,0.9254901168002566,26128.878033044188,2612.7878033044185
557.286432160804,0.07419740383764997,0.92580259616235,27186.650999458714,2718.565099945871
558.5427135678392,0.07388744159732194,0.926112558402678,28282.123655596773,2828.1123655596766
559.7989949748744,0.07357996949144341,0.9264200305085566,29416.446923915846,2941.544692391585
561.0552763819096,0.07327496088787336,0.9267250391121267,30590.80050706194,3058.980050706194
562.3115577889448,0.07297238950396533,0.9270276104960347,31806.393428260944,3180.539342826094
563.5678391959799,0.07267222940100299,0.9273277705989971,33064.46457766939,3306.3464577669397
564.8241206030151,0.07237445497875632,0.9276255450212436,34366.28326467607,3436.5283264676073
566.0804020100503,0.07207904097014846,0.9279209590298515,35713.149776136954,3571.2149776136957
567.3366834170854,0.07178596243603182,0.9282140375639681,37106.39594053097,3710.5395940530966
568.5929648241206,0.07149519476006987,0.9285048052399301,38547.38569801861,3854.638569801861
569.8492462311558,0.07120671364372252,0.9287932863562774,40037.51567638269,4003.651567638269
571.105527638191,0.07092049510132886,0.9290795048986711,41578.21577283786,4157.721577283785
572.3618090452262,0.07063651545528951,0.9293634845447104,43170.949741681754,4316.994974168177
573.6180904522613,0.07035475133133944,0.9296452486686605,44817.215787768204,4481.621578776819
574.8743718592965,0.070075179653914,0.9299248203460859,46518.54716578086,4651.754716578086
576.1306532663317,0.06979777764160237,0.9302022223583976,48276.51278527741,4827.55127852774
577.3869346733668,0.06952252280268888,0.9304774771973112,50092.71782148223,5009.1717821482225
578.643216080402,0.06924939293077491,0.9307506070692251,51968.80433180049,5196.780433180051
579.8994974874372,0.0689783661004863,0.9310216338995138,53906.45187801899,5390.545187801898
581.1557788944724,0.06870942066325729,0.9312905793367428,55907.378154170234,5590.6378154170225
582.4120603015076,0.06844253524319206,0.9315574647568079,57973.33962002434,5797.233962002432
583.6683417085427,0.0681776887330035,0.9318223112669966,60106.13214017622,6010.513214017623
584.9246231155779,0.06791486029002407,0.932085139709976,62307.5916286958,6230.659162869579
586.1809045226131,0.06765402933228787,0.9323459706677122,64579.594699300804,6457.859469930082
587.4371859296482,0.06739517553468391,0.9326048244653161,66924.05932102303,6692.305932102304
588.6934673366834,0.06713827882517774,0.9328617211748222,69342.9454793241,6934.19454793241
589.9497487437186,0.06688331938109865,0.9331166806189013,71838.2558426191,7183.725584261908
591.2060301507538,0.06663027762549169,0.9333697223745083,74412.03643417728,7441.103643417729
592.462311557789,0.06637913422353546,0.9336208657764645,77066.37730934794,7706.537730934795
593.7185929648242,0.0661298700790197,0.9338701299209803,79803.41323807208,7980.24132380721
594.9748743718593,0.06588246633088461,0.9341175336691153,82625.32439263692,8262.43243926369
596.2311557788945,0.06563690434982027,0.9343630956501797,85534.33704062687,8553.333704062687
597.4874371859297,0.06539316573492214,0.9346068342650778,88532.72424301799,8853.1724243018
598.7437185929648,0.06515123231040483,0.9348487676895951,91622.80655738078,9162.180655738079
600.0,0.0649110861223726,0.9350889138776274,94806.95274613016,9480.595274613017
