Temperature (T),v_region_1,v_region_2,v_region_3
353.0827067669173,,1.415124870618456e-06,
353.5338345864661,,1.4153877998523967e-06,
353.98496240601503,,1.4156507290863374e-06,
354.43609022556393,,1.415913658320278e-06,
354.8872180451128,,1.4161765875542187e-06,
355.3383458646616,,1.4164395167881594e-06,
355.7894736842105,,1.4167024460221e-06,
356.2406015037594,,1.4169654036777501e-06,
356.69172932330827,,1.417228318700836e-06,
357.1428571428571,,1.4174912621456315e-06,
357.593984962406,,1.4177541771687174e-06,
358.0451127819549,,1.4180171206135128e-06,
358.49624060150376,,1.4182800498474535e-06,
358.9473684210526,,1.4185429790813942e-06,
359.3984962406015,,1.4188059083153348e-06,
359.8496240601504,,1.4190688375492755e-06,
360.30075187969925,,1.4193317667832162e-06,
360.7518796992481,,1.4195946960171568e-06,
361.203007518797,,1.4198576252510975e-06,
361.6541353383459,,1.4201205544850382e-06,
362.10526315789474,,1.4203834979298335e-06,
362.5563909774436,,1.420646441374629e-06,
363.0075187969925,,1.4209093706085696e-06,
363.45864661654133,,1.4211722998425103e-06,
363.90977443609023,,1.421435229076451e-06,
364.3609022556391,,1.4216981583103916e-06,
364.812030075188,,1.4219610875443323e-06,
365.2631578947368,,1.422224016778273e-06,
365.7142857142857,,1.4224869460122136e-06,
366.16541353383457,,1.422749889457009e-06,
366.61654135338347,,1.423012804480095e-06,
367.0676691729323,,1.423275762135745e-06,
367.5187969924812,,1.4235386913696857e-06,
367.96992481203006,,1.4238016206036264e-06,
368.42105263157896,,1.424064549837567e-06,
368.8721804511278,,1.4243274790715077e-06,
369.3233082706767,,1.4245904083054484e-06,
369.77443609022555,,1.424853337539389e-06,
370.22556390977445,,1.4251162667733297e-06,
370.6766917293233,,1.4253791960072704e-06,
371.1278195488722,,1.4256421394520657e-06,
371.57894736842104,,1.4259050686860064e-06,
372.03007518796994,,1.426167997919947e-06,
372.4812030075188,,1.4264309413647425e-06,
372.93233082706763,,1.4266938563878284e-06,
373.38345864661653,,1.4269567998326238e-06,
373.83458646616543,,1.4272197290665645e-06,
374.2857142857143,,1.4274826583005051e-06,
374.7368421052631,,1.4277455875344458e-06,
375.187969924812,,1.4280085167683865e-06,
375.6390977443609,,1.4282714602131819e-06,
376.09022556390977,,1.4285343894471225e-06,
376.5413533834586,,1.4287973186810632e-06,
376.9924812030075,,1.4290602621258586e-06,
377.4436090225564,,1.4293231771489445e-06,
377.89473684210526,,1.42958612059374e-06,
378.3458646616541,,1.4298490498276806e-06,
378.796992481203,,1.4301119790616212e-06,
379.2481203007519,,1.430374908295562e-06,
379.69924812030075,,1.4306378375295026e-06,
380.1503759398496,,1.4309007667634432e-06,
380.6015037593985,,1.431163695997384e-06,
381.0526315789474,,1.4314266394421793e-06,
381.50375939849624,,1.43168956867612e-06,
381.9548872180451,,1.4319524979100606e-06,
382.406015037594,,1.432215441354856e-06,
382.85714285714283,,1.432478356377942e-06,
