Temperature (T),v_region_1,v_region_2,v_region_3,v_region_4,v_region_5
425.2631578947368,,,,,3.9113048387662275e-05
425.71428571428567,,,,,3.9020007989165606e-05
426.16541353383457,,,,,3.8926966681174235e-05
426.61654135338347,,,,,3.883392628267757e-05
427.0676691729323,,,,,3.87408858841809e-05
427.51879699248116,,,,,3.864784457618953e-05
427.96992481203006,,,,,3.855480417769286e-05
428.42105263157896,,,,,3.846176377919619e-05
428.8721804511278,,,,,3.836872338069952e-05
429.32330827067665,,,,,3.827568207270815e-05
429.77443609022555,,,,,3.818264167421148e-05
430.22556390977445,,,,,3.808960127571481e-05
430.6766917293233,,,,,3.799655996772344e-05
431.12781954887214,,,,,3.7903519569226773e-05
431.57894736842104,,,,,3.7810479170730105e-05
432.03007518796994,,,,,3.7717437862738734e-05
432.4812030075188,,,,,3.7624397464242065e-05
432.93233082706763,,,,,3.7531356610998046e-05
433.38345864661653,,,,,3.7438315757754026e-05
433.83458646616543,,,,,3.734527535925736e-05
434.2857142857143,,,,,3.725223450601334e-05
434.7368421052631,,,,,3.715919365276932e-05
435.187969924812,,,,,3.70661527995253e-05
435.6390977443609,,,,,3.697311240102863e-05
436.09022556390977,,,,,3.688007200253196e-05
436.5413533834586,,,,,3.678703114928794e-05
436.9924812030075,,,,,3.669399075079127e-05
437.4436090225564,,,,,3.660094989754725e-05
437.89473684210526,,,,,3.650790904430323e-05
438.3458646616541,,,,,3.641486819105921e-05
438.796992481203,,,,,3.6321827792562544e-05
439.2481203007519,,,,,3.6228787394065876e-05
439.69924812030075,,,,,3.6135746086074505e-05
440.1503759398496,,,,,3.6042705687577836e-05
440.6015037593985,,,,,3.5949664834333817e-05
441.0526315789474,,,,,3.58566239810898e-05
441.50375939849624,,,,,3.576358312784578e-05
441.9548872180451,,,,,3.567054318409646e-05
442.406015037594,,,,,3.557750187610509e-05
442.8571428571429,,,,,3.548446102286107e-05
443.30827067669173,,,,,3.53914206243644e-05
443.7593984962406,,,,,3.529838022586773e-05
444.2105263157895,,,,,3.520533937262371e-05
444.6616541353383,,,,,3.511229851937969e-05
445.11278195488717,,,,,3.501925812088302e-05
445.56390977443607,,,,,3.492621681289165e-05
446.01503759398497,,,,,3.4833176414394984e-05
446.4661654135338,,,,,3.4740136015898315e-05
446.91729323308266,,,,,3.4647094707906945e-05
447.36842105263156,,,,,3.4554054309410276e-05
447.81954887218046,,,,,3.446101391091361e-05
448.2706766917293,,,,,3.436797351241694e-05
448.72180451127815,,,,,3.427493220442557e-05
449.17293233082705,,,,,3.41818918059289e-05
449.62406015037595,,,,,3.408885049793753e-05
450.0751879699248,,,,,3.399581009944086e-05
450.52631578947364,,,,,3.390276970094419e-05
450.97744360902254,,,,,3.380972839295282e-05
451.42857142857144,,,,,3.371668799445615e-05
451.8796992481203,,,,,3.362364759595948e-05
452.33082706766913,,,,,3.353060674271546e-05
452.78195488721803,,,,,3.343756588947144e-05
453.23308270676694,,,,,3.3344525490974775e-05
453.6842105263158,,,,,3.3251484182983404e-05
454.1353383458646,,,,,3.3158444239234086e-05
454.5864661654135,,,,,3.3065402931242716e-05
455.0375939849624,,,,,3.2972362077998696e-05
455.4887218045113,,,,,3.287932213424938e-05
455.9398496240601,,,,,3.278628128100536e-05
456.390977443609,,,,,3.269324042776134e-05
456.8421052631579,,,,,3.260020002926467e-05
457.29323308270676,,,,,3.250715917602065e-05
457.7443609022556,,,,,3.241411832277663e-05
458.1954887218045,,,,,3.232107746953261e-05
458.6466165413534,,,,,3.222803661628859e-05
459.09774436090225,,,,,3.213499621779192e-05
459.5488721804511,,,,,3.20419553645479e-05
460.0,,,,,3.194891451130388e-05
