region_id,T_low,T_high,n_points,mean_abs_linearization_error,rmse_linearization_error,max_abs_linearization_error,mean_abs_nonlinear_residual,mean_abs_linearized_residual,mean_abs_y_PL_error_scaled,rmse_y_PL_error_scaled,max_abs_y_PL_error_scaled,mean_abs_y_PL_error_original,rmse_y_PL_error_original,max_abs_y_PL_error_original,mean_abs_f_PL,max_abs_f_PL,mean_abs_dCa,mean_abs_dCb,max_abs_dCa,max_abs_dCb,mean_abs_df_dCa,mean_abs_df_dCb,max_abs_df_dCa,max_abs_df_dCb,mean_amplification,max_amplification
48,333.3333333333333,334.44444444444446,3,8.2665498868992e-05,0.00011526603918026251,0.00019148027628242137,1.8503717077085943e-16,8.266549886917703e-05,9.799728964335034e-06,1.681171118150907e-05,3.730379394284444e-05,1.5071842850754456e-05,2.787397349656415e-05,7.413476241135974e-05,8.491940374951341e-05,0.00019731390951577277,1.321021062953657e-05,3.2005317922726796e-05,3.059915945191616e-05,7.413476241135974e-05,2.5646992645280617,1.564699264528062,2.5918664905296263,1.5918664905296263,2.4302576345638616,2.460228901590154
49,334.44444444444446,335.55555555555554,1,2.831068712794151e-15,2.831068712794151e-15,2.831068712794151e-15,2.7755575615628914e-16,3.1086244689504403e-15,4.070817756958907e-16,5.006272899369273e-16,6.661338147750939e-16,6.291263806209221e-16,8.33283830766211e-16,1.3322676295501878e-15,3.4416913763379853e-15,3.4416913763379853e-15,5.551115123125783e-16,1.3322676295501878e-15,5.551115123125783e-16,1.3322676295501878e-15,2.670169019704201,1.670169019704201,2.670169019704201,1.670169019704201,2.5769230769230753,2.5769230769230753
50,335.55555555555554,336.6666666666667,1,5.620908763695605e-15,5.620908763695605e-15,5.620908763695605e-15,2.7755575615628914e-16,5.8984645198518945e-15,3.7007434154171886e-16,4.622227044373279e-16,6.661338147750939e-16,5.921189464667501e-16,8.107922592650824e-16,1.3322676295501878e-15,3.885780586188048e-15,3.885780586188048e-15,4.440892098500626e-16,1.3322676295501878e-15,4.440892098500626e-16,1.3322676295501878e-15,2.816039158934883,1.816039158934883,2.816039158934883,1.816039158934883,2.5693505988868064,2.5693505988868064
51,336.6666666666667,337.77777777777777,1,3.60980517981677e-16,3.60980517981677e-16,3.60980517981677e-16,3.3306690738754696e-16,2.7913610594130033e-17,2.0354088784794535e-15,2.5129655573278598e-15,3.4416913763379853e-15,3.1826393372587822e-15,4.261482772730095e-15,6.8833827526759706e-15,2.120525977034049e-14,2.120525977034049e-14,2.6645352591003757e-15,6.8833827526759706e-15,2.6645352591003757e-15,6.8833827526759706e-15,2.9747821705833934,1.9747821705833937,2.9747821705833934,1.9747821705833937,2.9180356623415054,2.9180356623415054
52,337.77777777777777,338.8888888888889,1,8.769371800237488e-16,8.769371800237488e-16,8.769371800237488e-16,3.3306690738754696e-16,5.438702726362018e-16,6.291263806209221e-16,7.824250326107219e-16,1.1102230246251565e-15,9.992007221626409e-16,1.3582282930581736e-15,2.220446049250313e-15,7.105427357601002e-15,7.105427357601002e-15,7.771561172376096e-16,2.220446049250313e-15,7.771561172376096e-16,2.220446049250313e-15,3.14756726756626,2.14756726756626,3.14756726756626,2.14756726756626,3.1619254938261565,3.1619254938261565
53,338.8888888888889,340.0,2,6.854155373408684e-05,9.693239487323112e-05,0.0001370831074630277,2.7755575615628914e-16,6.85415537343644e-05,5.587726793006749e-06,9.81195716495469e-06,1.9559480403330554e-05,8.791568287517629e-06,1.6850158848817976e-05,3.8871044452326586e-05,6.69157034949297e-05,0.000133831406982865,6.939182635390395e-06,1.9435522227162494e-05,1.3878365270003634e-05,3.8871044452326586e-05,3.3048661770376015,2.304866177037601,3.3356610594021343,2.3356610594021343,3.304030368167685,3.3655724250102335
54,340.0,341.1111111111111,3,0.00012029250316697433,0.00020086847633540755,0.00034766337303997544,1.8503717077085943e-16,0.00012029250316715938,9.071666638746675e-06,1.8846475794394252e-05,4.635469971381312e-05,1.4326578304801885e-05,3.2541151434389035e-05,9.212185375018223e-05,0.00012483640755889258,0.00036119666391520866,1.1105314877172626e-05,3.187442003723303e-05,3.209602533216227e-05,9.212185375018223e-05,3.5837514344612464,2.5837514344612464,3.6495340250753427,2.6495340250753427,3.6256224531825514,3.7025679120558785
55,341.1111111111111,342.22222222222223,2,9.645666455624472e-06,1.3641032319130577e-05,1.9291332910484175e-05,1.6653345369377348e-16,9.645666455457939e-06,6.723722586291873e-07,1.1853763048654262e-06,2.3999886501480105e-06,1.0655742218590447e-06,2.056926919190968e-06,4.769557451433926e-06,9.560320174462067e-06,1.912064032749683e-05,8.119439371956361e-07,2.384778728381498e-06,1.6238878726149153e-06,4.769557451433926e-06,3.7500234523641334,2.7500234523641334,3.763368437822937,2.763368437822937,3.784967722324239,3.7949664878224763
56,342.22222222222223,343.3333333333333,1,2.527197726408475e-16,2.527197726408475e-16,2.527197726408475e-16,6.661338147750939e-16,9.188535874159414e-16,0.0,0.0,0.0,0.0,0.0,0.0,6.661338147750939e-16,6.661338147750939e-16,0.0,0.0,0.0,0.0,4.006064196178178,3.006064196178178,4.006064196178178,3.006064196178178,0.0,0.0
57,343.3333333333333,344.44444444444446,3,8.030363926000937e-05,0.00011549154534171906,0.00019460347296835004,4.810966440042345e-16,8.030363926004638e-05,4.77317603590303e-06,8.590907226606752e-06,2.0994192417855828e-05,7.6123945316197705e-06,1.5038205143063333e-05,4.17222835107367e-05,8.193675469011137e-05,0.00020012785374223796,5.620372645361489e-06,1.7216810949497823e-05,1.3620105467571086e-05,4.17222835107367e-05,4.287737696401238,3.287737696401239,4.3701580950006145,3.370158095000615,4.462704607852319,4.55984952756206
58,344.44444444444446,345.55555555555554,2,5.058133728484595e-05,7.153281318868489e-05,0.00010116267456613919,2.220446049250313e-16,5.058133728484595e-05,2.773951975287847e-06,4.9186100126140355e-06,1.0145283283691242e-05,4.436536653477467e-06,8.642928240962452e-06,2.016197513277085e-05,4.958194506132774e-05,9.916389011177529e-05,3.228622392936753e-06,1.0080987567495647e-05,6.457244785207372e-06,2.016197513277085e-05,4.520261628840679,3.520261628840679,4.557783813872713,3.557783813872713,4.736566449684075,4.7891314261057545
59,345.55555555555554,346.6666666666667,1,3.249975190316215e-15,3.249975190316215e-15,3.249975190316215e-15,2.220446049250313e-16,3.0279305853911837e-15,1.0732155904709846e-15,1.352164743613594e-15,1.9984014443252818e-15,1.7393494052460785e-15,2.4128733548516357e-15,3.9968028886505635e-15,2.1760371282653068e-14,2.1760371282653068e-14,1.2212453270876722e-15,3.9968028886505635e-15,1.2212453270876722e-15,3.9968028886505635e-15,4.870676609660299,3.870676609660298,4.870676609660299,3.870676609660298,5.259933640782363,5.259933640782363
60,346.6666666666667,347.77777777777777,2,1.705082171928754e-05,2.4113503323615108e-05,3.4101643436585186e-05,6.661338147750939e-16,1.7050821718621408e-05,7.949997813209523e-07,1.4146591266987712e-06,2.946746146204049e-06,1.2779733296053308e-06,2.502553730498206e-06,5.856142293980682e-06,1.685625796887802e-05,3.3712515913997265e-05,9.058488397162279e-07,2.9280711490997646e-06,1.8116976781001881e-06,5.856142293980682e-06,5.1857211978578945,4.1857211978578945,5.2110875874895966,4.211087587489596,5.535271645325902,5.5709303068363
61,347.77777777777777,348.8888888888889,3,3.2398487010744683e-05,4.213308041574572e-05,6.59486753568795e-05,1.4802973661668753e-16,3.239848701059665e-05,1.392137507679377e-06,2.2817834861873725e-06,5.283130711131179e-06,2.242976689406342e-06,4.048364683458033e-06,1.0499297756538795e-05,3.2638345328924366e-05,6.700798874037517e-05,1.5709589618421542e-06,5.1579711063768725e-06,3.197762369011592e-06,1.0499297756538795e-05,5.589686171456717,4.589686171456718,5.658711141638053,4.658711141638053,6.030839074032639,6.1052501533378525
62,348.8888888888889,350.0,1,4.936814069342967e-15,4.936814069342967e-15,4.936814069342967e-15,8.881784197001252e-16,5.824992489043092e-15,4.070817756958907e-16,5.167806939328294e-16,7.771561172376096e-16,6.661338147750939e-16,9.332919779905611e-16,1.5543122344752192e-15,1.0658141036401503e-14,1.0658141036401503e-14,4.440892098500626e-16,1.5543122344752192e-15,4.440892098500626e-16,1.5543122344752192e-15,5.983939247434504,4.983939247434502,5.983939247434504,4.983939247434502,6.043864813742314,6.043864813742314
63,350.0,351.1111111111111,2,0.0002187333231664153,0.00030933563215846484,0.00043746664632375587,6.661338147750939e-16,0.00021873332316619325,7.97692982978937e-06,1.426235903823088e-05,3.005957162138806e-05,1.2904554237876583e-05,2.5434728573915565e-05,5.9738138264320284e-05,0.0002100783725879074,0.0004201567451753707,8.844593581469606e-06,2.9869069132160142e-05,1.7689187162939213e-05,5.9738138264320284e-05,6.309883119148559,5.309883119148559,6.421567345078779,5.421567345078779,3.371930477769148,6.743860955538296
64,351.1111111111111,352.22222222222223,2,0.0002170363653516232,0.0003069357714047149,0.0004340727306979958,3.3306690738754696e-16,0.00021703636535129014,7.290026797797851e-06,1.3052874902915008e-05,2.760002046986454e-05,1.1814677161122352e-05,2.333008902743197e-05,5.485021076445662e-05,0.00022599440857862252,0.0004519888171565789,8.018926101138746e-06,2.742510538222831e-05,1.603785220227749e-05,5.485021076445662e-05,7.023588015311749,6.023588015311749,7.1500635832942,6.150063583294199,3.954628327735706,7.909256655471412
65,352.22222222222223,353.33333333333337,3,3.099303860737295e-05,3.810533922231197e-05,5.05817848328767e-05,2.3684757858670005e-15,3.099303860857479e-05,9.587275155369884e-07,1.4943960157244792e-06,2.974752766893296e-06,1.5563757064117489e-06,2.6764990181423436e-06,5.911800551539059e-06,3.140392332312558e-05,5.127944835026099e-05,1.0467823689334448e-06,3.6223447503018016e-06,1.708387525889421e-06,5.911800551539059e-06,7.472126446447009,6.472126446447008,7.505252339936889,6.505252339936891,8.462619243010453,8.731282501307978
66,353.33333333333337,354.44444444444446,1,1.2181073045655203e-14,1.2181073045655203e-14,1.2181073045655203e-14,2.6645352591003757e-15,9.516537786554827e-15,1.8503717077085943e-16,2.3111135221866393e-16,3.3306690738754696e-16,2.9605947323337506e-16,4.053961296325412e-16,6.661338147750939e-16,3.1086244689504383e-15,3.1086244689504383e-15,2.220446049250313e-16,6.661338147750939e-16,2.220446049250313e-16,6.661338147750939e-16,7.974575162609092,6.974575162609092,7.974575162609092,6.974575162609092,8.221921916437774,8.221921916437774
67,354.44444444444446,355.55555555555554,1,9.325873406851317e-15,9.325873406851317e-15,9.325873406851317e-15,8.881784197001252e-16,8.437694987151191e-15,1.8503717077085943e-16,2.3111135221866393e-16,3.3306690738754696e-16,2.9605947323337506e-16,4.053961296325412e-16,6.661338147750939e-16,5.773159728050814e-15,5.773159728050814e-15,2.220446049250313e-16,6.661338147750939e-16,2.220446049250313e-16,6.661338147750939e-16,8.583383872289867,7.5833838722898665,8.583383872289867,7.5833838722898665,9.486832980505124,9.486832980505124
68,355.55555555555554,356.6666666666667,1,5.565745084050123e-15,5.565745084050123e-15,5.565745084050123e-15,8.881784197001252e-16,6.453923503750249e-15,5.181040781584064e-16,6.599370864641318e-16,9.992007221626409e-16,8.511709855459534e-16,1.1974635866117642e-15,1.9984014443252818e-15,2.220446049250313e-14,2.220446049250313e-14,5.551115123125783e-16,1.9984014443252818e-15,5.551115123125783e-16,1.9984014443252818e-15,9.243922044249537,8.243922044249537,9.243922044249537,8.243922044249537,10.277524369386027,10.277524369386027
69,356.6666666666667,357.77777777777777,2,1.9103265308211587e-06,2.701609686590433e-06,3.820653059014717e-06,1.1102230246251565e-15,1.9103265297109357e-06,4.250482512254313e-08,7.656237820240975e-08,1.6392123314279416e-07,6.938251482605888e-08,1.38032859122468e-07,3.2576476516332775e-07,1.9173944663108955e-06,3.834788902867814e-06,4.5265160675267424e-08,1.628823838029092e-07,9.053032068440103e-08,3.2576476516332775e-07,9.977264341045887,8.977264341045887,9.994243475829851,8.994243475829851,11.547206592436611,11.752577458714187
70,357.77777777777777,358.8888888888889,2,4.2627149197771295e-05,6.02838925127195e-05,8.525429838412979e-05,0.0,4.2627149197771295e-05,8.736022074444053e-07,1.57512867477541e-06,3.378740441761785e-06,1.4276203680422632e-06,2.843502683525931e-06,6.7146553587305036e-06,4.337512659247089e-05,8.675025318183316e-05,9.255334247060265e-07,3.357327679420763e-06,1.8510668493565419e-06,6.7146553587305036e-06,10.824202772419302,9.824202772419302,10.911546293357246,9.911546293357246,18.749448431278175,25.04396134799744
71,358.8888888888889,360.0,1,1.1870400222802291e-14,1.1870400222802291e-14,1.1870400222802291e-14,1.7763568394002505e-15,1.009404338340204e-14,1.4802973661668753e-16,1.868783819980842e-16,2.7755575615628914e-16,2.4054832200211723e-16,3.3460533085070733e-16,5.551115123125783e-16,7.993605777301127e-15,7.993605777301127e-15,1.6653345369377348e-16,5.551115123125783e-16,1.6653345369377348e-16,5.551115123125783e-16,11.57833880272997,10.578338802729963,11.57833880272997,10.578338802729963,16.857742619892235,16.857742619892235
72,360.0,361.1111111111111,1,1.4256518332704017e-14,1.4256518332704017e-14,1.4256518332704017e-14,8.881784197001252e-16,1.3368339913003892e-14,1.1102230246251565e-16,1.4332917616497527e-16,2.220446049250313e-16,1.8503717077085943e-16,2.642859423360307e-16,4.440892098500626e-16,6.661338147750939e-15,6.661338147750939e-15,1.1102230246251565e-16,4.440892098500626e-16,1.1102230246251565e-16,4.440892098500626e-16,12.489746595224233,11.48974659522423,12.489746595224233,11.48974659522423,12.611852501889288,12.611852501889288
73,361.1111111111111,362.22222222222223,3,6.323670086950732e-05,0.00010379208706845821,0.0001794819692989176,1.4802973661668755e-15,6.323670086921126e-05,1.0136183025576272e-06,2.1265021609944354e-06,5.604092710054243e-06,1.6611848413629183e-06,3.8515961817416994e-06,1.1137153562046365e-05,6.175482819337219e-05,0.00017509671607474075,1.0596124645860054e-06,3.92394205950275e-06,3.007451831682495e-06,1.1137153562046365e-05,13.348178475025525,12.348178475025525,13.47645392236448,12.47645392236448,14.095468496854267,15.46650339149212
74,362.22222222222223,363.33333333333337,2,0.00023692766944856614,0.00033506632343046174,0.00047385533888984893,2.220446049250313e-15,0.0002369276694463457,3.5003580023673653e-06,6.3320286272709585e-06,1.3665122727823942e-05,5.741261161087048e-06,1.1479377216429453e-05,2.715704006672759e-05,0.00024667488791996206,0.0004933497758390359,3.6452634498973513e-06,1.3578520033363795e-05,7.290526899794703e-06,2.715704006672759e-05,14.827284913373543,13.827284913373532,15.110367635779026,14.110367635779019,8.772653724511564,17.545307449023127
75,363.33333333333337,364.44444444444446,1,3.7635274379320906e-15,3.7635274379320906e-15,3.7635274379320906e-15,8.881784197001252e-16,4.651705857632216e-15,0.0,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,0.0,0.0,0.0,0.0,15.699125634087737,14.69912563408773,15.699125634087737,14.69912563408773,0.0,0.0
76,364.44444444444446,365.55555555555554,1,1.6875389974302376e-14,1.6875389974302376e-14,1.6875389974302376e-14,8.881784197001252e-16,1.77635683940025e-14,1.6653345369377348e-16,2.1499376424746292e-16,3.3306690738754696e-16,2.7755575615628914e-16,3.964289135040461e-16,6.661338147750939e-16,1.2434497875801753e-14,1.2434497875801753e-14,1.6653345369377348e-16,6.661338147750939e-16,1.6653345369377348e-16,6.661338147750939e-16,16.947775231410745,15.947775231410755,16.947775231410745,15.947775231410755,19.40285000290661,19.40285000290661
77,365.55555555555554,366.6666666666667,4,9.67840155816795e-05,0.0001252322999160084,0.00021933912420345897,3.1086244689504383e-15,9.678401557857088e-05,1.1212373637742301e-06,1.8593074396403947e-06,4.985977972937761e-06,1.8428428732915798e-06,3.378607016481971e-06,9.908758690224673e-06,9.605092653441893e-05,0.0002135515866372728,1.156260522244823e-06,4.372268097629917e-06,2.62040347071002e-06,9.908758690224673e-06,18.327768329953933,17.32776832995394,18.618627973328742,17.61862797332872,20.938246703980514,21.793138426365626
78,366.6666666666667,367.77777777777777,1,9.328730447539735e-15,9.328730447539735e-15,9.328730447539735e-15,1.7763568394002505e-15,1.1105087286939985e-14,1.4802973661668753e-16,1.868783819980842e-16,2.7755575615628914e-16,2.4054832200211723e-16,3.3460533085070733e-16,5.551115123125783e-16,1.4210854715202004e-14,1.4210854715202004e-14,1.6653345369377348e-16,5.551115123125783e-16,1.6653345369377348e-16,5.551115123125783e-16,19.754692932676484,18.754692932676484,19.754692932676484,18.754692932676484,21.455308788953754,21.455308788953754
79,367.77777777777777,368.8888888888889,1,4.123162124346363e-15,4.123162124346363e-15,4.123162124346363e-15,4.440892098500626e-15,3.1772997415426355e-16,2.7755575615628914e-16,3.5832294041243816e-16,5.551115123125783e-16,4.625929269271486e-16,6.607148558400768e-16,1.1102230246251565e-15,3.197442310920451e-14,3.197442310920451e-14,2.7755575615628914e-16,1.1102230246251565e-15,2.7755575615628914e-16,1.1102230246251565e-15,21.32837996901034,20.32837996901032,21.32837996901034,20.32837996901032,24.05953400360421,24.05953400360421
80,368.8888888888889,370.0,1,2.2397446922871028e-14,2.2397446922871028e-14,2.2397446922871028e-14,8.881784197001252e-16,2.1509268503170903e-14,1.295260195396016e-16,1.725911830690932e-16,2.7755575615628914e-16,2.220446049250313e-16,3.268408087260198e-16,5.551115123125783e-16,1.4210854715202004e-14,1.4210854715202004e-14,1.1102230246251565e-16,5.551115123125783e-16,1.1102230246251565e-16,5.551115123125783e-16,23.02668817433027,22.02668817433028,23.02668817433027,22.02668817433028,26.671794378792985,26.671794378792985
81,370.0,371.1111111111111,2,0.00025377826477848643,0.0003588966638837158,0.000507556529554809,1.3322676295501878e-15,0.0002537782647798187,2.1342943911003185e-06,3.8757298033392085e-06,8.419546654037102e-06,3.5151329353018865e-06,7.058897873773687e-06,1.673237557986429e-05,0.00024393378118992004,0.0004878675623780637,2.1792110159735145e-06,8.366187789932145e-06,4.358422031947029e-06,1.673237557986429e-05,24.392017264357,23.392017264357005,24.85865706850807,23.858657068508077,14.107804212182367,28.215608424364735
82,371.1111111111111,372.22222222222223,2,0.00012622363651741868,0.0001785071786265494,0.00025244727299462283,8.881784197001252e-16,0.0001262236365165305,9.80637201395777e-07,1.7814778202599712e-06,3.8725811409845434e-06,1.615762192014314e-06,3.2461154166746077e-06,7.69607732775679e-06,0.0001227704985362621,0.0002455409970441025,9.992479117204578e-07,3.848038664322484e-06,1.998495823218871e-06,7.69607732775679e-06,26.47778619699189,25.47778619699187,26.833914836751166,25.833914836751195,30.96253387721861,31.044560004650588
83,372.22222222222223,373.33333333333337,2,5.185083313348128e-06,7.332815134903785e-06,1.037016661415563e-05,2.6645352591003757e-15,5.185083314236306e-06,3.722511276079329e-08,6.765001959865744e-08,1.4714637258661512e-07,6.135817076646788e-08,1.2332049281512673e-07,2.9242766530490627e-07,5.214205871517663e-06,1.042841174125897e-05,3.78606796469505e-08,1.4621383265245314e-07,7.5721359293901e-08,2.9242766530490627e-07,29.041820389841686,28.041820389841654,29.12092851724515,28.12092851724512,17.26145091495459,34.52290182990918
84,373.33333333333337,374.44444444444446,3,0.00025044379035520396,0.0003249994010784779,0.0005072415525389645,4.736951571734001e-15,0.00025044379035165125,1.6620777548098036e-06,2.7726069469797845e-06,6.659281607201972e-06,2.7405759145763633e-06,5.056202653707367e-06,1.3234156840291611e-05,0.0002550133504595209,0.0005274173391764947,1.6875382936598626e-06,6.534189450069228e-06,3.4178908681070652e-06,1.3234156840291611e-05,31.39094226631106,30.390942266311033,32.467847811032975,31.467847811032915,36.39300721080867,38.58664693375107
85,374.44444444444446,375.55555555555554,2,0.00017162728301392538,0.00024271763128390518,0.0003432545659887709,3.552713678800501e-15,0.00017162728301570174,1.0532690046064868e-06,1.9153827256108796e-06,4.170595118813125e-06,1.7372879103823753e-06,3.4941930725302763e-06,8.288327957184372e-06,0.0001771703703594696,0.00035434074069584653,1.0676997522218734e-06,4.144163978925253e-06,2.1353995042772134e-06,8.288327957184372e-06,34.25712780001436,33.25712780001433,34.78899798787876,33.78899798787869,41.39628868560189,41.399830698336345
86,375.55555555555554,376.6666666666667,1,7.754433094252156e-14,7.754433094252156e-14,7.754433094252156e-14,1.7763568394002505e-15,7.932068778192181e-14,3.3306690738754696e-16,4.2998752849492583e-16,6.661338147750939e-16,5.551115123125783e-16,7.928578270080922e-16,1.3322676295501878e-15,5.861977570020827e-14,5.861977570020827e-14,3.3306690738754696e-16,1.3322676295501878e-15,3.3306690738754696e-16,1.3322676295501878e-15,36.382949371394616,35.38294937139458,36.382949371394616,35.38294937139458,43.979793339921684,43.979793339921684
87,376.6666666666667,377.77777777777777,1,1.6544201073652894e-14,1.6544201073652894e-14,1.6544201073652894e-14,7.105427357601002e-15,9.438773716051892e-15,0.0,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,7.105427357601002e-15,0.0,0.0,0.0,0.0,39.242148680742226,38.24214868074221,39.242148680742226,38.24214868074221,0.0,0.0
88,377.77777777777777,378.8888888888889,2,5.4158229688756376e-05,7.659130290517376e-05,0.00010831645932832257,5.329070518200751e-15,5.4158229683427306e-05,2.633807352769857e-07,4.793480995114343e-07,1.0450914094128905e-06,4.3478958436371506e-07,8.752596643508653e-07,2.0769362883976683e-06,5.3231060305414246e-05,0.0001064621205610905,2.65900608503733e-07,1.0384681445874122e-06,5.318012167854214e-07,2.0769362883976683e-06,41.961408767363096,40.96140876736311,42.31678940457917,41.31678940457916,50.10296348236156,50.5486875331175
89,378.8888888888889,380.0,3,0.00022211034037869005,0.00031739394955032695,0.0005334381282297851,3.611925573447176e-14,0.00022211034040888812,1.000293068801709e-06,1.8399617431286876e-06,4.769142701588347e-06,1.6516761952331847e-06,3.3605147723047477e-06,9.477836533933193e-06,0.00022987582931695746,0.0005541847076813156,1.0086936923133412e-06,3.946334893386212e-06,2.422560220260994e-06,9.477836533933193e-06,46.489606185556035,45.489606185556084,47.365320910195045,46.365320910195045,56.66787103225573,57.77737556421084
