Temperature (T),Cao,Ca,Cb,Cc,region_id,f_nonlinear,f_linear,linearization_error,abs_linearization_error
364.0,0.925,0.43177330384686796,1.0135466076937358,1.4796800884593961,1,8.881784197001252e-16,-0.2964464835922321,-0.29644648359223297,0.29644648359223297
364.0,0.93,0.4353810475833054,1.0107620951666096,1.483856857250085,1,1.7763568394002505e-15,-0.2938817745479282,-0.29388177454792996,0.29388177454792996
364.0,0.935,0.4389979802728737,1.0079959605457476,1.4880060591813786,1,8.881784197001252e-16,-0.29144481286825935,-0.29144481286826024,0.29144481286826024
364.0,0.9400000000000001,0.44262402566484393,1.0052480513296878,1.4921279230054685,1,-8.881784197001252e-16,-0.28913453849451254,-0.28913453849451165,0.28913453849451165
364.0,0.9450000000000001,0.44625910803203744,1.0025182160640747,1.496222675903888,1,-8.881784197001252e-16,-0.28694989864654047,-0.2869498986465396,0.2869498986465396
364.0,0.95,0.44990315217378085,0.9998063043475612,1.5002905434786575,1,8.881784197001252e-16,-0.2848898478638088,-0.28488984786380966,0.28488984786380966
364.0,0.9550000000000001,0.45355608341858106,0.9971121668371627,1.504331749744256,1,0.0,-0.2829533480425991,-0.2829533480425991,0.2829533480425991
364.0,0.96,0.4572178276265335,0.9944356552530675,1.5083465171203987,1,1.7763568394002505e-15,-0.2811393684694698,-0.2811393684694716,0.2811393684694716
364.0,0.9650000000000001,0.46088831119146745,0.9917766223829344,1.5123350664255981,1,0.0,-0.27944688585110367,-0.27944688585110367,0.27944688585110367
364.0,0.97,0.46456746104284014,0.9891349220856797,1.5162976168714803,1,-2.6645352591003757e-15,-0.27787488434064017,-0.2778748843406375,0.2778748843406375
364.0,0.975,0.46825520464738796,0.9865104092947768,1.5202343860578351,1,0.0,-0.27642235556061645,-0.27642235556061645,0.27642235556061645
364.0,0.98,0.47195147001054144,0.9839029400210829,1.5241455899683758,1,0.0,-0.27508829862262285,-0.27508829862262285,0.27508829862262285
364.0,0.985,0.4756561856776055,0.9813123713552109,1.5280314429671837,1,8.881784197001252e-16,-0.2738717201437654,-0.27387172014376626,0.27387172014376626
364.0,0.99,0.47936928073472673,0.9787385614694537,1.5318921577958198,1,-8.881784197001252e-16,-0.2727716342600644,-0.2727716342600635,0.2727716342600635
364.0,0.995,0.4830906848096419,0.9761813696192839,1.5357279455710744,1,-8.881784197001252e-16,-0.2717870626368741,-0.2717870626368732,0.2717870626368732
364.0,1.0,0.48682032807222025,0.9736406561444402,1.53953901578334,1,8.881784197001252e-16,-0.2709170344764284,-0.2709170344764293,0.2709170344764293
364.0,1.005,0.4905581412348071,0.9711162824696143,1.5433255762955786,1,8.881784197001252e-16,-0.2701605865226191,-0.27016058652262,0.27016058652262
364.0,1.01,0.494304055552376,0.9686081111047519,1.5470878333428721,1,-8.881784197001252e-16,-0.26951676306309125,-0.26951676306309036,0.26951676306309036
364.0,1.0150000000000001,0.4980580028224917,0.9661160056449839,1.5508259915325244,1,1.7763568394002505e-15,-0.26898461592875855,-0.26898461592876033,0.26898461592876033
364.0,1.02,0.501819915385099,0.9636398307701982,1.5545402538447028,1,8.881784197001252e-16,-0.2685632044908368,-0.2685632044908377,0.2685632044908377
364.0,1.025,0.5055897261221342,0.9611794522442683,1.5582308216335972,1,1.7763568394002505e-15,-0.2682515956554688,-0.2682515956554706,0.2682515956554706
364.0,1.03,0.5093673684569738,0.958734736913948,1.5618978946290782,1,1.7763568394002505e-15,-0.26804886385604754,-0.2680488638560493,0.2680488638560493
364.0,1.035,0.5131527763537236,0.9563055527074458,1.5655416709388308,1,0.0,-0.2679540910433183,-0.2679540910433183,0.2679540910433183
364.0,1.04,0.5169458843163488,0.953891768632697,1.5691623470509544,1,-8.881784197001252e-16,-0.26796636667333495,-0.26796636667333407,0.26796636667333407
364.0,1.045,0.5207466273876654,0.9514932547753312,1.5727601178370034,1,8.881784197001252e-16,-0.2680847876933728,-0.2680847876933737,0.2680847876933737
364.0,1.05,0.5245549411481824,0.9491098822963647,1.5763351765554532,1,-8.881784197001252e-16,-0.26830845852586527,-0.2683084585258644,0.2683084585258644
364.0,1.055,0.5283707617148078,0.9467415234296165,1.5798877148555757,1,-2.6645352591003757e-15,-0.2686364910504361,-0.2686364910504334,0.2686364910504334
364.0,1.06,0.53219402573943,0.944388051478861,1.583417922781709,1,8.881784197001252e-16,-0.26906800458412783,-0.2690680045841287,0.2690680045841287
364.0,1.065,0.5360246704073673,0.9420493408147342,1.5869259887778984,1,0.0,-0.26960212585988336,-0.26960212585988336,0.26960212585988336
364.0,1.07,0.5398626334356993,0.9397252668713977,1.5904120996929028,1,-1.7763568394002505e-15,-0.2702379890033477,-0.27023798900334595,0.27023798900334595
