segmentation_type,n_regions,repeat,model_id,projection_projection_mae_scaled,projection_projection_max_abs_scaled,projection_projection_rmse_scaled,projection_violation,projection_violation_original_nonlinear,experiment_rmse_total,experiment_violation,experiment_violation_original_nonlinear
adaptive,9,7,adaptive_S9_r7,0.0062462256110340664,0.10575707205570417,0.01646294506889538,0.0008136616684187422,0.11428091619163752,0.08136924839187253,0.0009767601039720156,0.13718852400779724
adaptive,9,8,adaptive_S9_r8,0.0062462256110340664,0.10575707205570417,0.01646294506889538,0.0008136616684187422,0.11428091619163752,0.055993240607998214,0.0013182394385678256,0.18515018373727798
adaptive,9,9,adaptive_S9_r9,0.0062462256110340664,0.10575707205570417,0.01646294506889538,0.0008136616684187422,0.11428091619163752,0.07171221953729355,0.0010498348805588343,0.14745204895734787
adaptive,11,0,adaptive_S11_r0,0.004526561226916375,0.10575707205570417,0.014223916019286537,0.00048198612377790666,0.06769621651619673,0.08576619398143148,0.0030945465404888643,0.4346371814608574
adaptive,11,1,adaptive_S11_r1,0.004526561226916375,0.10575707205570417,0.014223916019286537,0.00048198612377790666,0.06769621651619673,0.05754812732937287,0.0008730798428766859,0.12262635305523872
adaptive,11,2,adaptive_S11_r2,0.004526561226916375,0.10575707205570417,0.014223916019286537,0.00048198612377790666,0.06769621651619673,0.08019284054508473,0.003283428888530381,0.46116621047258377
adaptive,11,3,adaptive_S11_r3,0.004526561226916375,0.10575707205570417,0.014223916019286537,0.00048198612377790666,0.06769621651619673,0.04932426719090401,0.0022917519833056043,0.32188257575035095
adaptive,11,4,adaptive_S11_r4,0.004526561226916375,0.10575707205570417,0.014223916019286537,0.00048198612377790666,0.06769621651619673,0.06477981684560262,0.004439856580899669,0.6235895603895187
adaptive,11,5,adaptive_S11_r5,0.004526561226916375,0.10575707205570417,0.014223916019286537,0.00048198612377790666,0.06769621651619673,0.07607887259872832,0.0012548027534521325,0.17624034732580185
adaptive,11,6,adaptive_S11_r6,0.004526561226916375,0.10575707205570417,0.014223916019286537,0.00048198612377790666,0.06769621651619673,0.08351449239772926,0.0018450209349280492,0.2591380327939987
adaptive,11,7,adaptive_S11_r7,0.004526561226916375,0.10575707205570417,0.014223916019286537,0.00048198612377790666,0.06769621651619673,0.07295924593104422,0.0014967086419568187,0.21021664887666702
adaptive,11,8,adaptive_S11_r8,0.004526561226916375,0.10575707205570417,0.014223916019286537,0.00048198612377790666,0.06769621651619673,0.08175815423185011,0.001550891934663995,0.21782684326171875
adaptive,11,9,adaptive_S11_r9,0.004526561226916375,0.10575707205570417,0.014223916019286537,0.00048198612377790666,0.06769621651619673,0.07707020576955176,0.0015863098389529992,0.22280139103531837
adaptive,30,0,adaptive_S30_r0,0.0006902215040005214,0.024500415713806456,0.0024723846336213743,5.109920503447233e-05,0.0071770173730328676,0.08028488183226551,0.0010748858694552181,0.15097054094076157
adaptive,30,1,adaptive_S30_r1,0.0006902215040005214,0.024500415713806456,0.0024723846336213743,5.109920503447233e-05,0.0071770173730328676,0.06026937992801903,0.00039653786698413116,0.05569477938115597
adaptive,30,2,adaptive_S30_r2,0.0006902215040005214,0.024500415713806456,0.0024723846336213743,5.109920503447233e-05,0.0071770173730328676,0.07445010511758629,0.006816104783146198,0.9573398232460022
adaptive,30,3,adaptive_S30_r3,0.0006902215040005214,0.024500415713806456,0.0024723846336213743,5.109920503447233e-05,0.0071770173730328676,0.07155716780388467,0.002250871135193816,0.31614079512655735
adaptive,30,4,adaptive_S30_r4,0.0006902215040005214,0.024500415713806456,0.0024723846336213743,5.109920503447233e-05,0.0071770173730328676,0.08081546335810365,0.006855540193326749,0.9628785848617554
adaptive,30,5,adaptive_S30_r5,0.0006902215040005214,0.024500415713806456,0.0024723846336213743,5.109920503447233e-05,0.0071770173730328676,0.06717216742032084,0.0022552278943082102,0.31675267219543457
adaptive,30,6,adaptive_S30_r6,0.0006902215040005214,0.024500415713806456,0.0024723846336213743,5.109920503447233e-05,0.0071770173730328676,0.08152259006057018,0.005538854555103471,0.7779466807842255
adaptive,30,7,adaptive_S30_r7,0.0006902215040005214,0.024500415713806456,0.0024723846336213743,5.109920503447233e-05,0.0071770173730328676,0.07373047666447394,0.0021362235415223058,0.3000381961464882
adaptive,30,8,adaptive_S30_r8,0.0006902215040005214,0.024500415713806456,0.0024723846336213743,5.109920503447233e-05,0.0071770173730328676,0.08186460122716775,0.006326814190048781,0.8886176869273186
adaptive,30,9,adaptive_S30_r9,0.0006902215040005214,0.024500415713806456,0.0024723846336213743,5.109920503447233e-05,0.0071770173730328676,0.07095699340508475,0.0011794823007648346,0.16566138714551926
adaptive,90,0,adaptive_S90_r0,8.098533193254499e-05,0.003385525152968971,0.00031919263274569117,4.482314167040963e-06,0.0006295527855399996,0.04126641770862923,0.0013262090604567551,0.18626954406499863
adaptive,90,1,adaptive_S90_r1,8.098533193254499e-05,0.003385525152968971,0.00031919263274569117,4.482314167040963e-06,0.0006295527855399996,0.08008692246385696,0.0036021199902193535,0.5059272050857544
adaptive,90,2,adaptive_S90_r2,8.098533193254499e-05,0.003385525152968971,0.00031919263274569117,4.482314167040963e-06,0.0006295527855399996,0.058707726735753425,0.0034668531104621696,0.4869286119937897
adaptive,90,3,adaptive_S90_r3,8.098533193254499e-05,0.003385525152968971,0.00031919263274569117,4.482314167040963e-06,0.0006295527855399996,0.06709455964126973,0.0006027591008930368,0.08465909771621227
adaptive,90,4,adaptive_S90_r4,8.098533193254499e-05,0.003385525152968971,0.00031919263274569117,4.482314167040963e-06,0.0006295527855399996,0.08107551659886904,0.0040166337174817905,0.5641467571258545
adaptive,90,5,adaptive_S90_r5,8.098533193254499e-05,0.003385525152968971,0.00031919263274569117,4.482314167040963e-06,0.0006295527855399996,0.07943634202005288,0.0009023451420603028,0.12673673778772354
adaptive,90,6,adaptive_S90_r6,8.098533193254499e-05,0.003385525152968971,0.00031919263274569117,4.482314167040963e-06,0.0006295527855399996,0.05669037032864266,0.0013806331998116796,0.1939135268330574
adaptive,90,7,adaptive_S90_r7,8.098533193254499e-05,0.003385525152968971,0.00031919263274569117,4.482314167040963e-06,0.0006295527855399996,0.049791235789454026,0.00027464870535802194,0.038575136568397284
adaptive,90,8,adaptive_S90_r8,8.098533193254499e-05,0.003385525152968971,0.00031919263274569117,4.482314167040963e-06,0.0006295527855399996,0.04268303292827806,8.022222518828611e-05,0.011267422698438168
adaptive,90,9,adaptive_S90_r9,8.098533193254499e-05,0.003385525152968971,0.00031919263274569117,4.482314167040963e-06,0.0006295527855399996,0.08521341089751752,0.000676377030545589,0.09499892219901085
