Feature_0,Target_0,Target_1,Target_2
0.6767267,0.6223443,0.6223443,0.8674696
0.7267768,0.5815407,0.5815407,0.961173
0.7087588,0.5955136,0.5955136,0.9290851
0.553003,0.75285727,0.75285727,0.567753
0.38883883,0.9943776,0.9943776,0.013113679
0.37242243,0.99895084,0.99895084,0.0026114897
0.38163164,0.99718565,0.99718565,0.006665192
0.41686687,0.9593967,0.9593967,0.09344549
0.5325826,0.77846605,0.77846605,0.5089438
0.49094093,0.8335864,0.8335864,0.38236263
0.37202203,0.998998,0.998998,0.0025031539
0.63148147,0.6649612,0.6649612,0.76960206
0.41326326,0.9662038,0.9662038,0.077813424
0.5602102,0.74406564,0.74406564,0.5879426
0.40565565,0.978613,0.978613,0.049316205
0.7167668,0.5892079,0.5892079,0.94356585
