batch_idx,batch_size,batch_MSE_total,batch_RMSE_total,batch_MSE_inner,batch_RMSE_inner
1,14,2.3173442635434127e-06,0.0015222825833410211,2.3173442635434127e-06,0.0015222825833410211
-1,14,2.3173442635434127e-06,0.002189747465127919,2.3173442635434127e-06,0.002189747465127919
1,14,1.850463601513397e-06,0.0013603174635037944,1.850463601513397e-06,0.0013603174635037944
-1,14,1.850463601513397e-06,0.0012894298536679654,1.850463601513397e-06,0.0012894298536679654
1,14,4.117447712540586e-06,0.0020291495047286647,4.117447712540586e-06,0.0020291495047286647
-1,14,4.117447712540586e-06,0.0023798906498932004,4.117447712540586e-06,0.0023798906498932004
1,14,3.8013285572209126e-06,0.0019496996069192076,3.8013285572209126e-06,0.0019496996069192076
-1,14,3.8013285572209126e-06,0.0025178994483640617,3.8013285572209126e-06,0.0025178994483640617
1,14,5.75747349074236e-07,0.0007587801717719275,5.75747349074236e-07,0.0007587801717719275
-1,14,5.75747349074236e-07,0.0008392552167856619,5.75747349074236e-07,0.0008392552167856619
1,14,1.1074497429644514e-06,0.0010523543808833844,1.1074497429644514e-06,0.0010523543808833844
-1,14,1.1074497429644514e-06,0.0009992039988656386,1.1074497429644514e-06,0.0009992039988656386
1,14,8.67633229589807e-06,0.002945561456819068,8.67633229589807e-06,0.002945561456819068
-1,14,8.67633229589807e-06,0.0030487265234619312,8.67633229589807e-06,0.0030487265234619312
1,14,6.23089988386812e-07,0.000789360493302529,6.23089988386812e-07,0.000789360493302529
-1,14,6.23089988386812e-07,0.0008182461550471708,6.23089988386812e-07,0.0008182461550471708
1,14,1.5517721633074752e-05,0.003939253943715072,1.5517721633074752e-05,0.003939253943715072
-1,14,1.5517721633074752e-05,0.003129753208617846,1.5517721633074752e-05,0.003129753208617846
1,14,1.7350798576107092e-05,0.004165428978641587,1.7350798576107092e-05,0.004165428978641587
-1,14,1.7350798576107092e-05,0.003745740354617612,1.7350798576107092e-05,0.003745740354617612
1,14,1.073917133253889e-05,0.003277067489774797,1.073917133253889e-05,0.003277067489774797
-1,14,1.073917133253889e-05,0.0027044579761826572,1.073917133253889e-05,0.0027044579761826572
1,14,3.7139767441930146e-07,0.000609424051395497,3.7139767441930146e-07,0.000609424051395497
-1,14,3.7139767441930146e-07,0.0008316113661055956,3.7139767441930146e-07,0.0008316113661055956
1,14,2.2530972513541305e-06,0.0015010320620673398,2.2530972513541305e-06,0.0015010320620673398
-1,14,2.2530972513541305e-06,0.0012805687279783525,2.2530972513541305e-06,0.0012805687279783525
