segmentation_type,n_regions,region_id,T_low,T_high,n_points,mean_abs_linearization_error,rmse_linearization_error,max_abs_linearization_error,mean_abs_nonlinear_residual,mean_abs_linearized_residual,mean_abs_y_PL_error_scaled,rmse_y_PL_error_scaled,max_abs_y_PL_error_scaled,mean_abs_y_PL_error_original,rmse_y_PL_error_original,max_abs_y_PL_error_original,mean_abs_f_PL,max_abs_f_PL,mean_abs_dCa,mean_abs_dCb,max_abs_dCa,max_abs_dCb,mean_abs_df_dCa,mean_abs_df_dCb,max_abs_df_dCa,max_abs_df_dCb,mean_amplification,max_amplification
uniform,30,20,400.0,406.0,6,0.0062835033153228,0.0088286951551786,0.0148763565783032,1.3500311979441906e-13,0.0062835033154389,6.067391255893457e-06,1.0998774872394956e-05,2.8683527400596983e-05,1.004181270976444e-05,2.013854531255669e-05,5.700349117887527e-05,0.005972227984215,0.0129056604145176,6.048196909053116e-06,2.4077241220240204e-05,1.431926257666749e-05,5.700349117887527e-05,205.54591440426444,204.54591440426452,236.66531272929456,235.665312729297,249.48967885747297,286.2144932252759
uniform,30,21,406.0,412.0,7,0.0137397125090144,0.0166641093347804,0.0308779724151078,4.0602442043434304e-14,0.0137397125090388,9.204654481303236e-06,1.4406022983826934e-05,4.13263392298191e-05,1.5237107573335115e-05,2.6382635701051928e-05,8.212886723590884e-05,0.0138039901264923,0.0257539199227352,9.166597265369042e-06,3.654472545463631e-05,2.060057205099941e-05,8.212886723590884e-05,310.25411250172857,309.25411250172704,346.4026875999106,345.4026875999113,379.385630165278,419.2874816731147
uniform,30,22,412.0,418.0,3,0.0109378773722133,0.0133976240585712,0.0166535597702832,2.652692880171041e-13,0.0109378773724596,5.136426140078192e-06,8.119799582869872e-06,1.56288634965418e-05,8.503812178027746e-06,1.4872381524307312e-05,3.105963119598432e-05,0.0109869299530487,0.0181503803039504,5.111807749406487e-06,2.0399628784676757e-05,7.783027089203198e-06,3.105963119598432e-05,431.3347315948297,430.33473159482304,482.3596509206654,481.35965092065504,528.2663916343978,584.15630749194
uniform,30,23,418.0,424.0,5,0.0121514032666693,0.0154629242529352,0.0207290106881115,5.411493475548923e-12,0.0121514032612692,4.039885158191314e-06,6.63533826134257e-06,1.377564927074193e-05,6.68899781263906e-06,1.2154584057420807e-05,2.737669222907524e-05,0.0118032895539727,0.0226312203703571,4.018700915053852e-06,1.6048292522863326e-05,6.855479357414929e-06,2.737669222907524e-05,598.2659247152147,597.2659247152178,678.7484199667812,677.7484199667833,734.7249400263174,822.3084063019895
uniform,30,24,424.0,430.0,5,0.0108332494576161,0.0163571809333928,0.0260796413925437,6.821210263296963e-14,0.0108332494575479,2.574401356266372e-06,5.017438307551168e-06,1.2390197362155408e-05,4.262805865773434e-06,9.19153373059344e-06,2.462334901054408e-05,0.0108622161114965,0.0284933171930674,2.5600989522645003e-06,1.02283186450558e-05,6.163105803591584e-06,2.462334901054408e-05,842.8144155801231,841.8144155801314,946.2652265776214,945.2652265776036,815.7651164708401,1146.7148512490014
uniform,30,25,430.0,436.0,7,0.0355399533148362,0.0420361099367396,0.0746483905522179,4.709883277038379e-13,0.0355399533152422,6.092758594567985e-06,9.302393891222871e-06,2.5587288804307384e-05,1.0089097271393485e-05,1.7042011290888198e-05,5.085025880102734e-05,0.0359878358967924,0.0634735378980053,6.057582663413338e-06,2.4209709150767112e-05,1.2723393090940949e-05,5.085025880102734e-05,1210.1888540850762,1209.1888540850557,1339.353830509587,1338.3538305095942,1476.182402120878,1623.3878410765394
uniform,30,26,436.0,442.0,3,0.0277241234515335,0.0339560988838505,0.0419240897704034,1.5158245029548806e-13,0.0277241234516851,3.4592877538967373e-06,5.469342876362347e-06,1.04600260429355e-05,5.728467416310501e-06,1.0020179321148602e-05,2.078747128764213e-05,0.0278382803737334,0.0457671981583871,3.43878488928695e-06,1.3746617359644551e-05,5.200089613355274e-06,2.078747128764213e-05,1619.3967964963,1618.3967964962546,1790.8025738902195,1789.8025738900878,1973.10192272404,2170.8516431660128
uniform,30,27,442.0,448.0,6,0.0487861613155272,0.0628662795543199,0.1202431251009326,5.102644233071866e-11,0.0487861613663263,4.468497468419609e-06,7.43328290123621e-06,2.2023647410718272e-05,7.399848326162929e-06,1.36185577331742e-05,4.376814515771876e-05,0.047113145368731,0.1031267747404172,4.441525256711672e-06,1.7758019721777114e-05,1.0947015782303282e-05,4.376814515771876e-05,2178.787979192877,2177.7879791927403,2450.037289857737,2449.0372898577198,2197.135295359941,2970.274783942635
uniform,30,28,448.0,454.0,6,0.0473707959974013,0.0636563445993024,0.1221195234150087,8.750096943307047e-11,0.0473707960838033,3.2112447252183628e-06,5.570693885301082e-06,1.6554995305895215e-05,5.317916978824715e-06,1.0206268788972737e-05,3.29001560966935e-05,0.0448476416892162,0.1068257229061373,3.191609863525032e-06,1.2762141072949117e-05,8.227809276672993e-06,3.29001560966935e-05,2908.9748014620286,2907.974801461927,3277.567829913372,3276.567829912868,3495.808453381065,3973.795337126556
uniform,30,29,454.0,460.0,6,0.0823463285544782,0.1059352618949116,0.1889946734770475,3.486396356796225e-12,0.0823463285509918,4.164186027404303e-06,6.915701754619016e-06,1.911300932333493e-05,6.896094835907708e-06,1.2670659190612434e-05,3.798376131181058e-05,0.0900798446030345,0.2181870097756473,4.1384885211178295e-06,1.6549795986605293e-05,9.498326160928272e-06,3.798376131181058e-05,4159.389951203672,4158.389951203653,4596.088395495981,4595.088395496103,5000.257837576311,5572.627753626858
uniform,90,0,280.0,282.0,3,2.4850994002350977e-05,3.526339474546113e-05,5.9087582950655865e-05,5.790543102882999e-17,2.4850994002295385e-05,8.40447646696971e-06,2.030995574692073e-05,5.893556747493811e-05,8.492435703654087e-06,2.019019379037659e-05,5.85620634059314e-05,2.4826080775874612e-05,5.902183791430482e-05,2.462997155006086e-05,8.47335560901404e-07,5.85620634059314e-05,2.014688435192369e-06,1.0081243891135934,0.0081243891135934,1.0086752680795932,0.0086752680795932,1.0077421667632354,1.0081806267744715
uniform,90,1,282.0,284.0,2,2.3880677058354638e-08,3.3772377373820095e-08,4.7761354115638626e-08,8.885036803518709e-17,2.3880677018076524e-08,8.09443010766723e-09,1.9398850914700016e-08,4.7505436251427113e-08,8.218868216211539e-09,1.929032489571888e-08,4.7204370634545973e-08,2.387976707902127e-08,4.7759534108399626e-08,2.3602185317272983e-08,1.0544193296269102e-09,4.7204370634545973e-08,2.1088386592538204e-09,1.01127635707249,0.0112763570724897,1.011294810776197,0.0112948107761969,0.5053763533332835,1.010752706666567
uniform,90,2,284.0,286.0,2,4.492692830321743e-07,6.35362713218345e-07,8.98538566059551e-07,2.5126385347351565e-17,4.492692830070479e-07,1.526957932503533e-07,3.6368978736334433e-07,8.904838839640661e-07,1.5598276020822865e-07,3.6183544550759e-07,8.848404436934132e-07,4.493555501368401e-07,8.987110984739859e-07,4.42420222734885e-07,2.5528057889800948e-08,8.848404436934132e-07,5.1056115779601896e-08,1.0147285390327043,0.0147285390327043,1.0148207128299953,0.0148207128299953,1.0144256795109508,1.0148620605468743
uniform,90,3,286.0,288.0,3,3.933880145278294e-05,5.945366730211968e-05,0.0001016712999228,5.695675412790517e-17,3.933880145282506e-05,1.3413559458854943e-05,3.388134629280566e-05,0.0001002866562732,1.380472245417054e-05,3.3735775962865775e-05,9.965108974197e-05,3.9267434722424205e-05,0.0001014415194892,3.855713891483722e-05,2.8570284476744e-06,9.965108974197e-05,7.384002191024308e-06,1.0184623958425818,0.0184623958425817,1.0197855074757318,0.0197855074757318,1.0168644818469987,1.0184594582900723
uniform,90,4,288.0,290.0,2,4.523155063668012e-05,6.396707235755385e-05,9.046310127335376e-05,1.4338573731120796e-17,4.523155063668313e-05,1.548051308310668e-05,3.624770252485082e-05,8.868927584271269e-05,1.607694275683122e-05,3.613831709037414e-05,8.812720769224569e-05,4.5119021890953744e-05,9.02380437539644e-05,4.406360385972308e-05,4.167224410767112e-06,8.812720769224569e-05,8.334448818869689e-06,1.023049134183984,0.023049134183984,1.0242157733284287,0.0242157733284288,1.020469927623202,1.021536350505728
uniform,90,5,290.0,292.0,2,7.996509534709321e-05,0.0001130877223563,0.0001599301906941,8.147779326228566e-17,7.996509534717177e-05,2.748217856929358e-05,6.362366771273921e-05,0.0001555661775934,2.885264107821417e-05,6.355919736981636e-05,0.0001545802771801,7.965967961204943e-05,0.000159319359219,7.729013859247846e-05,9.267784642164044e-06,0.0001545802771801,1.853556928366196e-05,1.0291392291580137,0.0291392291580135,1.0309036615003837,0.0309036615003836,1.0241293096577566,1.0249314104996194
uniform,90,6,292.0,294.0,2,1.942159275017982e-06,2.7466279870169814e-06,3.884318550032928e-06,8.716985466783456e-17,1.9421592750665543e-06,6.704274185624174e-07,1.5312994554115692e-06,3.740263967100255e-06,7.129304944545704e-07,1.5344687083273624e-06,3.716560049937812e-06,1.940759725248774e-06,3.881519436663996e-06,1.8582800315192216e-06,2.805114518444896e-07,3.716560049937812e-06,5.610229016905777e-07,1.038890867875216,0.0388908678752158,1.039218062198363,0.039218062198363,1.0331564187686428,1.0336272794643004
uniform,90,7,294.0,296.0,1,4.4452289071906175e-18,4.4452289071906175e-18,4.4452289071906175e-18,5.800481622797449e-17,6.24500451351651e-17,1.702341971091907e-15,2.704329487227188e-15,4.6629367034256575e-15,1.8549976369778656e-15,2.7405615117082355e-15,4.6629367034256575e-15,4.99632887146495e-15,4.99632887146495e-15,4.6629367034256575e-15,8.881784197001252e-16,4.6629367034256575e-15,8.881784197001252e-16,1.0494768191093395,0.0494768191093396,1.0494768191093395,0.0494768191093396,1.0403542834684447,1.0403542834684447
uniform,90,8,296.0,298.0,1,4.119968255444923e-18,4.119968255444923e-18,4.119968255444923e-18,4.4452289071905676e-17,4.857225732735061e-17,4.6259292692714845e-15,7.227259122036227e-15,1.2434497875801752e-14,5.070018479121548e-15,7.307539337745316e-15,1.2323475573339238e-14,1.332397733810886e-14,1.332397733810886e-14,1.2323475573339238e-14,2.886579864025407e-15,1.2323475573339238e-14,2.886579864025407e-15,1.0620345611835618,0.0620345611835617,1.0620345611835618,0.0620345611835617,1.0491818117447775,1.0491818117447775
uniform,90,9,298.0,300.0,2,0.0001319995146698,0.0001866755038727,0.0002639990293396,2.5261910618912253e-17,0.0001319995146698,4.605326380269226e-05,9.966310117788698e-05,0.0002416492751641,5.150316541511583e-05,0.0001019836099264,0.0002401178232511,0.0001307663552944,0.0002615327105657,0.000120058911636,3.4450584609269086e-05,0.0002401178232511,6.890116921254297e-05,1.0732883288694723,0.0732883288694723,1.077280706669925,0.0772807066699251,1.0520685413550688,1.0572013832789833
uniform,90,10,300.0,302.0,1,5.186823193170655e-16,5.186823193170655e-16,5.186823193170655e-16,1.7520707107365752e-16,6.93889390390723e-16,5.551115123125783e-15,8.32494549195995e-15,1.4210854715202004e-14,6.365278674517565e-15,8.675856040751149e-15,1.4210854715202004e-14,1.585363784695204e-14,1.585363784695204e-14,1.4210854715202004e-14,4.884981308350689e-15,1.4210854715202004e-14,4.884981308350689e-15,1.0956371919352437,0.0956371919352437,1.0956371919352437,0.0956371919352437,1.066667990426876,1.066667990426876
uniform,90,11,302.0,304.0,2,5.727417368497174e-05,8.099791319899559e-05,0.0001145483473699,1.8648277366750679e-16,5.7274173685015976e-05,1.992702964742632e-05,4.120975869284938e-05,9.87804997019115e-05,2.324240451454888e-05,4.347410607646538e-05,9.81544784356414e-05,5.676492294484441e-05,0.0001135298458824,4.90772392208183e-05,2.064997432282833e-05,9.81544784356414e-05,4.1299948642992135e-05,1.1139037750459957,0.1139037750459955,1.1175571782421758,0.1175571782421759,1.0675681508432668,1.0690220170925055
uniform,90,12,304.0,306.0,2,2.9584108256284613e-05,4.183824712673438e-05,5.916821651254494e-05,5.551115123125783e-17,2.958410825624298e-05,1.0213608855872785e-05,2.0618567567948052e-05,4.898519172380489e-05,1.2185302225594294e-05,2.223511210790966e-05,4.86747481459604e-05,2.935447481911338e-05,5.8708949632859525e-05,2.433737407520065e-05,1.2218532601582233e-05,4.86747481459604e-05,2.443706520094402e-05,1.1403842475464363,0.1403842475464362,1.1435263043034796,0.1435263043034797,1.0833063125152014,1.0886855965452098
uniform,90,13,306.0,308.0,1,8.656270145124264e-16,8.656270145124264e-16,8.656270145124264e-16,2.255140518769849e-17,8.881784197001249e-16,7.253457094217689e-15,1.0099572194172191e-14,1.6764367671839864e-14,8.881784197001252e-15,1.1212702919885052e-14,1.6653345369377348e-14,2.1285057050235423e-14,2.1285057050235423e-14,1.6653345369377348e-14,9.992007221626407e-15,1.6653345369377348e-14,9.992007221626407e-15,1.1740680814241458,0.1740680814241457,1.1740680814241458,0.1740680814241457,1.0971443340132478,1.0971443340132478
uniform,90,14,308.0,310.0,1,2.9490299091606066e-17,2.9490299091606066e-17,2.9490299091606066e-17,8.153200337090992e-17,1.11022302462516e-16,9.769962616701378e-15,1.3297981786235211e-14,2.1760371282653068e-14,1.2249460705030892e-14,1.523893164316263e-14,2.1649348980190556e-14,2.9412236535186764e-14,2.9412236535186764e-14,2.1649348980190556e-14,1.5099033134902132e-14,2.1649348980190556e-14,1.5099033134902132e-14,1.2097547391138468,0.2097547391138468,1.2097547391138468,0.2097547391138468,1.1112386716796652,1.1112386716796652
uniform,90,15,310.0,312.0,3,9.24714653157017e-05,0.0001257267388104,0.0002055737255355,5.4354668913939954e-17,9.247146531574448e-05,2.9922526993026504e-05,5.41787728083948e-05,0.000142385565066,3.825172851282563e-05,6.407517936260583e-05,0.0001414831967645,9.106365022332195e-05,0.0002000930977793,6.364217260438713e-05,5.111301293407126e-05,0.0001414831967645,0.0001136295662174,1.24875549147302,0.2487554914730199,1.265318547274079,0.2653185472740792,1.126667999213154,1.1526871101250775
uniform,90,16,312.0,314.0,1,1.0408340855860883e-16,1.0408340855860883e-16,1.0408340855860883e-16,3.4694469519536136e-17,1.3877787807814499e-16,3.589721112954673e-15,4.6739378433880345e-15,7.327471962526033e-15,4.6259292692714845e-15,5.670113802941195e-15,7.216449660063518e-15,1.1417949918879344e-14,1.1417949918879344e-14,7.216449660063518e-15,6.661338147750939e-15,7.216449660063518e-15,6.661338147750939e-15,1.2992042037932916,0.2992042037932916,1.2992042037932916,0.2992042037932916,1.1590817797224942,1.1590817797224942
uniform,90,17,314.0,316.0,1,1.8526846723432308e-15,1.8526846723432308e-15,1.8526846723432308e-15,4.8572257327350605e-17,1.80411241501588e-15,3.1456319031046105e-15,4.042289354994248e-15,6.217248937900877e-15,4.181840059421423e-15,5.123491812361836e-15,6.439293542825908e-15,1.0491607582707731e-14,1.0491607582707731e-14,6.106226635438361e-15,6.439293542825908e-15,6.106226635438361e-15,6.439293542825908e-15,1.3545409664279138,0.3545409664279138,1.3545409664279138,0.3545409664279138,1.1877399029444475,1.1877399029444475
uniform,90,18,316.0,318.0,1,2.2898349882893824e-16,2.2898349882893824e-16,2.2898349882893824e-16,6.938893903907228e-18,2.2204460492503094e-16,7.438494264988549e-15,9.398941186809781e-15,1.3988810110276972e-14,1.0177044392397267e-14,1.2515682248423183e-14,1.6653345369377348e-14,2.6693924848331108e-14,2.6693924848331108e-14,1.3877787807814455e-14,1.6653345369377348e-14,1.3877787807814455e-14,1.6653345369377348e-14,1.41823588327289,0.4182358832728899,1.41823588327289,0.4182358832728899,1.2317147849544592,1.2317147849544592
uniform,90,19,318.0,320.0,2,8.56434419453829e-06,1.211181171259032e-05,1.7128688388854535e-05,1.4224732503009818e-16,8.564344194680537e-06,2.2280215417058717e-06,3.939692330931466e-06,8.057675592310076e-06,3.093367902606836e-06,5.408083788583505e-06,1.055359732626826e-05,8.41055468489213e-06,1.6821109366280118e-05,4.003305043576155e-06,5.276798664244353e-06,8.006610085486976e-06,1.055359732626826e-05,1.483201413089819,0.4832014130898191,1.491485795273234,0.4914857952732339,1.266150401978086,1.2698008039561723
uniform,90,20,320.0,322.0,2,8.007301346821174e-07,1.1324034142762306e-06,1.6014602665470438e-06,8.326672684688674e-17,8.007301346682396e-07,1.9233371469547697e-07,3.371389457201196e-07,6.667657961312301e-07,2.718062373322876e-07,4.789848659572901e-07,9.682972350599783e-07,7.97393993196005e-07,1.5947879669769849e-06,3.3127008847166906e-07,4.841486235251935e-07,6.625401689497323e-07,9.682972350599783e-07,1.5736833241277153,0.5736833241277154,1.575728808578451,0.5757288085784511,1.3566385747179202,1.3592693787888404
uniform,90,21,322.0,324.0,1,6.5225602696728e-16,6.5225602696728e-16,6.5225602696728e-16,2.0816681711721683e-16,4.44089209850063e-16,5.070018479121548e-15,6.246587408705965e-15,8.437694987151191e-15,7.216449660063518e-15,9.070596850495712e-15,1.3322676295501878e-14,2.2676305277968822e-14,2.2676305277968822e-14,8.326672684688674e-15,1.3322676295501878e-14,8.326672684688674e-15,1.3322676295501878e-14,1.672694647567459,0.6726946475674587,1.672694647567459,0.6726946475674587,1.4566137534420731,1.4566137534420731
uniform,90,22,324.0,326.0,1,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,1.1102230246251563e-16,9.992007221626409e-16,6.0322117671300175e-15,7.404724273287179e-15,9.658940314238862e-15,8.733754460384565e-15,1.1082969673503054e-14,1.6653345369377348e-14,3.0225821845419887e-14,3.0225821845419887e-14,9.547918011776346e-15,1.6653345369377348e-14,9.547918011776346e-15,1.6653345369377348e-14,1.784459613245692,0.7844596132456919,1.784459613245692,0.7844596132456919,1.5687841918656558,1.5687841918656558
uniform,90,23,326.0,328.0,1,5.828670879282071e-16,5.828670879282071e-16,5.828670879282071e-16,2.775557561562892e-17,6.10622663543836e-16,1.295260195396016e-15,1.5870106445578748e-15,1.9984014443252818e-15,1.887379141862766e-15,2.43659599480458e-15,3.774758283725532e-15,7.077671781985373e-15,7.077671781985373e-15,1.887379141862766e-15,3.774758283725532e-15,1.887379141862766e-15,3.774758283725532e-15,1.9135062817022237,0.9135062817022234,1.9135062817022237,0.9135062817022234,1.670474312602784,1.670474312602784
uniform,90,24,328.0,330.0,2,5.839404699149557e-05,8.258165321659684e-05,0.0001167880939821,4.163336342344337e-17,5.839404699145394e-05,9.351824068359882e-06,1.6199654422485378e-05,2.8476054992010447e-05,1.4008488238052378e-05,2.5679431661654025e-05,5.659117607392794e-05,5.693752657494333e-05,0.0001138750531267,1.3729876671531027e-05,2.8295588042626107e-05,2.745975333762196e-05,5.659117607392794e-05,2.045477197659875,1.0454771976598756,2.062788255223213,1.062788255223213,1.8275586942998725,1.8447464902886392
uniform,90,25,330.0,332.0,2,0.0003549064965539,0.0005019135807997,0.0007098129931061,1.8041124150158796e-16,0.0003549064965541,5.045616161234815e-05,8.750220745473723e-05,0.0001589507488795,7.646029555776386e-05,0.0001415378203601,0.0003158867975014,0.0003342769529077,0.0006685539057904,7.143748791699212e-05,0.0001579433987562,0.0001428749758289,0.0003158867975014,2.190943465666521,1.1909434656665212,2.2358004746878093,1.2358004746878093,1.98553250212372,2.0427041715922383
uniform,90,26,332.0,334.0,2,0.0003646968596996,0.0005157592451414,0.0007293937193983,1.3877787807814454e-16,0.0003646968596997,4.577022590899575e-05,7.95439505972821e-05,0.0001486021795328,7.00902260805288e-05,0.0001309545543464,0.0002953208268929,0.000386990243939,0.0007739804878566,6.261026479076337e-05,0.0001476604134508,0.0001252205295778,0.0002953208268929,2.4898090767127696,1.4898090767127696,2.542962327538756,1.5429623275387558,2.3369809379559925,2.412869201814177
uniform,90,27,334.0,336.0,2,0.0004548148569278,0.0006432053390342,0.0009096297138529,1.9428902930940242e-16,0.000454814856928,5.0144977492986666e-05,8.739187019708583e-05,0.0001672083644428,7.751863072273195e-05,0.0001460942664408,0.0003322973633763,0.0004265629004475,0.0008531258008917,6.640721047934672e-05,0.0001661486816888,0.0001328144209581,0.0003322973633763,2.609584207904751,1.609584207904751,2.670169019704201,1.670169019704201,2.4804561260990474,2.5769230769230758
uniform,90,28,336.0,338.0,2,3.690690539229907e-05,5.219424614857642e-05,7.381381078115645e-05,1.1102230246251563e-16,3.690690539218805e-05,3.55982212970248e-06,6.224224371499063e-06,1.2153204745679602e-05,5.549959067411662e-06,1.0543651705557208e-05,2.4152367658292206e-05,3.757862084535768e-05,7.515724168383198e-05,4.57369337197866e-06,1.2076183830256326e-05,9.14738674306914e-06,2.4152367658292206e-05,2.9621355892454897,1.9621355892454893,2.9823222004394934,1.9823222004394927,2.9173882026098314,2.924701576288565
uniform,90,29,338.0,340.0,1,1.9984014443252814e-15,1.9984014443252814e-15,1.9984014443252814e-15,2.220446049250313e-16,1.77635683940025e-15,2.1094237467877974e-15,2.615512026824473e-15,3.6637359812630166e-15,3.3306690738754696e-15,4.501540236726175e-15,7.327471962526033e-15,2.4980018054066022e-14,2.4980018054066022e-14,2.664535259100376e-15,7.327471962526033e-15,2.664535259100376e-15,7.327471962526033e-15,3.2585011885334825,2.2585011885334825,3.2585011885334825,2.2585011885334825,3.2323198050284114,3.2323198050284114
uniform,90,30,340.0,342.0,1,2.997602166487922e-15,2.997602166487922e-15,2.997602166487922e-15,5.551115123125784e-16,3.5527136788005e-15,1.5543122344752194e-15,1.937861347180406e-15,2.7755575615628917e-15,2.479498088329516e-15,3.3851183699310725e-15,5.551115123125783e-15,2.19824158875781e-14,2.19824158875781e-14,1.887379141862766e-15,5.551115123125783e-15,1.887379141862766e-15,5.551115123125783e-15,3.627341678285224,2.627341678285223,3.627341678285224,2.627341678285223,3.6545427950040903,3.6545427950040903
uniform,90,31,342.0,344.0,1,3.330669073875474e-15,3.330669073875474e-15,3.330669073875474e-15,6.661338147750939e-16,2.66453525910038e-15,1.5913196686293913e-15,1.9911925519259028e-15,2.886579864025407e-15,2.55351295663786e-15,3.5067351040878645e-15,5.773159728050814e-15,2.4980018054066022e-14,2.4980018054066022e-14,1.887379141862766e-15,5.773159728050814e-15,1.887379141862766e-15,5.773159728050814e-15,4.057124389119959,3.0571243891199598,4.057124389119959,3.0571243891199598,4.222392694530268,4.222392694530268
uniform,90,32,344.0,346.0,2,0.0003289547451027,0.0004652122619286,0.0006579094902017,5.551115123125784e-16,0.0003289547451026,1.8040342823044675e-05,3.198808473970817e-05,6.597965290078278e-05,2.885293000311669e-05,5.62091160429954e-05,0.000131123013902,0.000312690386148,0.0006253807722934,2.0997283057988536e-05,6.556150695136154e-05,4.199456611575503e-05,0.000131123013902,4.463970954436664,3.463970954436664,4.557783813872713,3.5577838138727134,4.484672873495017,4.54215702275431
uniform,90,33,346.0,348.0,1,4.4408920985006285e-15,4.4408920985006285e-15,4.4408920985006285e-15,2.220446049250313e-16,4.662936703425661e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,0.0,0.0,5.140694791442289,4.140694791442289,5.140694791442289,4.140694791442289,0.0,0.0
uniform,90,34,348.0,350.0,2,2.6297982510083487e-06,3.7190963491128298e-06,5.259596496687627e-06,8.881784197001252e-16,2.629798251896527e-06,1.0758367145295249e-07,1.9194358580683e-07,4.024931187229797e-07,1.7355891331523784e-07,3.411066880471323e-07,7.99884638302828e-07,2.6416086950087347e-06,5.283217386242711e-06,1.2073442057225492e-07,3.999423193734586e-07,2.414688410334876e-07,7.99884638302828e-07,5.830194032542908,4.830194032542908,5.841536689104963,4.841536689104962,6.314531839931417,6.32313742891819
uniform,90,35,350.0,352.0,2,0.0007190941288845,0.0010169526696866,0.0014381882577624,8.881784197001252e-16,0.0007190941288836,2.537600125238996e-05,4.539745831797978e-05,9.580831649136368e-05,4.1082036122075394e-05,8.103405110197122e-05,0.0001904022628633,0.0006686263839073,0.0013372527677857,2.8044976932650734e-05,9.520113143357543e-05,5.608995386419125e-05,0.0001904022628633,6.4026328040005644,5.4026328040005644,6.607066714782793,5.607066714782793,7.149558075403737,7.562057482973543
uniform,90,36,352.0,354.0,2,0.0002885365012079,0.0004080522332435,0.0005770730024096,8.881784197001252e-16,0.000288536501207,8.779615423097168e-06,1.5745358496777392e-05,3.341091242980987e-05,1.4257169760889532e-05,2.8211281513214088e-05,6.639834164623437e-05,0.0003022464168991,0.0006044928337973,9.57233845955141e-06,3.3199170823117186e-05,1.914467691910282e-05,6.639834164623437e-05,7.682609377852334,6.682609377852334,7.843022849592677,6.843022849592677,4.373838279545718,8.747676559091436
uniform,90,37,354.0,356.0,1,8.437694987151193e-15,8.437694987151193e-15,8.437694987151193e-15,4.440892098500626e-16,7.99360577730113e-15,1.8503717077085943e-16,2.3111135221866393e-16,3.3306690738754696e-16,2.96059473233375e-16,4.053961296325412e-16,6.661338147750939e-16,5.3290705182007506e-15,5.3290705182007506e-15,2.220446049250313e-16,6.661338147750939e-16,2.220446049250313e-16,6.661338147750939e-16,8.583383872289863,7.583383872289867,8.583383872289863,7.583383872289867,8.221921916437774,8.221921916437774
uniform,90,38,356.0,358.0,2,0.0006409544974915,0.0009064465432093,0.0012819089949728,4.440892098500626e-16,0.0006409544974915,1.4497868261779493e-05,2.610915056227843e-05,5.5877851717900384e-05,2.3659942363603765e-05,4.705865278716944e-05,0.0001110474518355,0.0005993639305872,0.0011987278611469,1.545610117181795e-05,5.552372591899335e-05,3.0912202342969763e-05,0.0001110474518355,9.51965631104326,8.51965631104326,9.812340378182828,8.81234037818283,10.549720409052988,10.700107835545753
uniform,90,39,358.0,360.0,1,1.1990408665951651e-14,1.1990408665951651e-14,1.1990408665951651e-14,1.7763568394002505e-15,1.02140518265514e-14,0.0,0.0,0.0,5.551115123125783e-17,7.166458808248762e-17,1.1102230246251563e-16,0.0,0.0,5.551115123125783e-17,1.1102230246251563e-16,5.551115123125783e-17,1.1102230246251563e-16,11.233644449261394,10.233644449261398,11.233644449261394,10.233644449261398,14.310835055998536,14.310835055998536
uniform,90,40,360.0,362.0,1,1.6875389974302427e-14,1.6875389974302427e-14,1.6875389974302427e-14,8.881784197001252e-16,1.59872115546023e-14,2.4054832200211723e-16,3.0235322834985704e-16,4.440892098500626e-16,3.8857805861880484e-16,5.372454755498958e-16,8.881784197001252e-16,1.4210854715202004e-14,1.4210854715202004e-14,2.7755575615628914e-16,8.881784197001252e-16,2.7755575615628914e-16,8.881784197001252e-16,12.875080592384627,11.875080592384636,12.875080592384627,11.875080592384636,16.22615962659549,16.22615962659549
uniform,90,41,362.0,364.0,1,7.888609052210118e-31,7.888609052210118e-31,7.888609052210118e-31,5.3290705182007506e-15,5.329070518200751e-15,4.2558549277297674e-16,5.448394278086764e-16,8.326672684688674e-16,7.031412489292659e-16,9.950802892602642e-16,1.6653345369377348e-15,2.664535259100376e-14,2.664535259100376e-14,4.440892098500626e-16,1.6653345369377348e-15,4.440892098500626e-16,1.6653345369377348e-15,14.768009391176143,13.76800939117614,14.768009391176143,13.76800939117614,18.55171084034392,18.55171084034392
uniform,90,42,364.0,366.0,1,2.042810365310288e-14,2.042810365310288e-14,2.042810365310288e-14,2.664535259100376e-15,1.77635683940025e-14,1.6653345369377348e-16,2.1499376424746287e-16,3.3306690738754696e-16,2.7755575615628914e-16,3.964289135040461e-16,6.661338147750939e-16,1.5099033134902132e-14,1.5099033134902132e-14,1.6653345369377348e-16,6.661338147750939e-16,1.6653345369377348e-16,6.661338147750939e-16,16.947775231410752,15.947775231410752,16.947775231410752,15.947775231410752,18.109326669379502,18.109326669379502
uniform,90,43,366.0,368.0,1,2.486899575160355e-14,2.486899575160355e-14,2.486899575160355e-14,5.3290705182007506e-15,1.95399252334028e-14,2.220446049250313e-16,2.866583523299505e-16,4.440892098500626e-16,3.7007434154171886e-16,5.285718846720614e-16,8.881784197001252e-16,2.753353101070388e-14,2.753353101070388e-14,2.220446049250313e-16,8.881784197001252e-16,2.220446049250313e-16,8.881784197001252e-16,19.454154106274338,18.454154106274327,19.454154106274338,18.454154106274327,24.253562503633272,24.253562503633272
