Temperature (T),Ca,Cb,kfCb2,krCa2
569.4472361809046,0.7766902084961789,0.22330979150382124,2766.53829249556,2766.5382924955593
571.0552763819096,0.7772055834554658,0.22279441654453422,2905.210265707739,2905.210265707739
572.6633165829146,0.7777172221766184,0.22228277782338168,3049.9860043950584,3049.986004395059
574.2713567839196,0.7782251629290017,0.22177483707099835,3201.094839833845,3201.094839833846
575.8793969849246,0.7787294434874215,0.22127055651257854,3358.773122970904,3358.7731229709025
577.4874371859296,0.7792301011396798,0.2207698988603203,3523.2643840372307,3523.2643840372316
579.0954773869347,0.7797271726940034,0.2202728273059966,3694.8194942160353,3694.8194942160358
580.7035175879397,0.7802206944863415,0.2197793055136585,3873.6968293558593,3873.6968293558593
582.3115577889448,0.7807107023875401,0.2192892976124598,4060.1624357182764,4060.1624357182764
583.9195979899498,0.781197231810392,0.2188027681896081,4254.490197749193,4254.490197749193
585.5276381909548,0.7816803177165645,0.21831968228343543,4456.9620078621865,4456.9620078621865
587.1356783919598,0.7821599946234126,0.21784000537658746,4667.8679382209275,4667.867938220929
588.7437185929648,0.7826362966106704,0.21736370338932962,4887.506414507967,4887.506414507968
590.3517587939698,0.7831092573270342,0.2168907426729658,5116.184391665144,5116.184391665145
591.9597989949749,0.783578909996627,0.21642109000337292,5354.217531591614,5354.217531591612
593.5678391959799,0.7840452874253581,0.2159547125746419,5601.930382783247,5601.930382783247
595.175879396985,0.7845084220071736,0.21549157799282642,5859.656561897837,5859.656561897838
596.78391959799,0.7849683457301975,0.2150316542698024,6127.738937228495,6127.738937228494
598.391959798995,0.7854250901827738,0.2145749098172261,6406.529814068137,6406.529814068135
600.0,0.785878686559403,0.21412131344059696,6696.3911219461315,6696.3911219461315
