region_id,constraint_order,constraint_name,A_Cao,B_Ca,B_Cb,B_Cc,b
33,0,reaction_linearized,1.0,-6.16074306344641,-3.079364202683749,1.1487419956649154,-3.6386645555512946
33,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
34,0,reaction_linearized,1.0,-6.1163837146285465,-3.1119174509015903,1.1487419956649154,-3.6612928434796053
34,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
35,0,reaction_linearized,1.0,-6.072651745681885,-3.1444273859866954,1.1487419956649154,-3.683697323752418
35,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
36,0,reaction_linearized,1.0,-6.029536533023997,-3.1768930261382593,1.1487419956649154,-3.70588057365591
36,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
37,0,reaction_linearized,1.0,-5.98702762685257,-3.2093134235597174,1.1487419956649154,-3.7278451534243526
37,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
38,0,reaction_linearized,1.0,-5.945114749630331,-3.241687663827547,1.1487419956649154,-3.749593605565196
38,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
39,0,reaction_linearized,1.0,-5.903787794498989,-3.274014865255609,1.1487419956649154,-3.7711284542277985
39,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
40,0,reaction_linearized,1.0,-5.86303682362776,-3.3062941782561768,1.1487419956649154,-3.7924522046144844
40,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
41,0,reaction_linearized,1.0,-5.822852066501803,-3.338524784698745,1.1487419956649154,-3.813567342432589
41,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
42,0,reaction_linearized,1.0,-5.783223918155693,-3.3707058972676682,1.1487419956649154,-3.8344763333861587
42,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
43,0,reaction_linearized,1.0,-5.744142937356863,-3.4028367588195683,1.1487419956649154,-3.855181622705928
43,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
44,0,reaction_linearized,1.0,-5.70559984474375,-3.434916641741453,1.1487419956649154,-3.8756856347162993
44,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
45,0,reaction_linearized,1.0,-5.667585520923178,-3.4669448473103794,1.1487419956649154,-3.8959907724379503
45,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
46,0,reaction_linearized,1.0,-5.630091004531323,-3.498920705055467,1.1487419956649154,-3.9160994172247756
46,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
47,0,reaction_linearized,1.0,-5.5931074902623905,-3.5308435721230036,1.1487419956649154,-3.936013928433874
47,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
48,0,reaction_linearized,1.0,-5.556626326868958,-3.562712832645341,1.1487419956649154,-3.9557366431272705
48,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
49,0,reaction_linearized,1.0,-5.520639015137778,-3.5945278971142187,1.1487419956649154,-3.9752698758041576
49,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
50,0,reaction_linearized,1.0,-5.485137205844594,-3.6262882017591025,1.1487419956649154,-3.9946159181623484
50,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
51,0,reaction_linearized,1.0,-5.450112697691375,-3.657993207931107,1.1487419956649154,-4.013777038887795
51,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
52,0,reaction_linearized,1.0,-5.398453293171423,-3.705445914430972,1.1487419956649154,-4.0421768975429435
52,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
53,0,reaction_linearized,1.0,-5.33117065662808,-3.768518045323207,1.1487419956649154,-4.07941691175172
53,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
54,0,reaction_linearized,1.0,-5.265656836338927,-3.8313604872273004,1.1487419956649154,-4.115956895625397
54,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
55,0,reaction_linearized,1.0,-5.201852964739851,-3.893970034554349,1.1487419956649154,-4.151813869957124
55,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
56,0,reaction_linearized,1.0,-5.139702289417884,-3.956343813348008,1.1487419956649154,-4.187004474673033
56,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
57,0,reaction_linearized,1.0,-5.079150106111175,-4.01847926375173,1.1487419956649154,-4.221544968530787
57,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
58,0,reaction_linearized,1.0,-5.020143692250376,-4.080374123050359,1.1487419956649154,-4.255451229897407
58,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
59,0,reaction_linearized,1.0,-4.96263224125063,-4.142026409303456,1.1487419956649154,-4.288738758493308
59,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
60,0,reaction_linearized,1.0,-4.906566797734504,-4.203434405581834,1.1487419956649154,-4.321422677996845
60,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
61,0,reaction_linearized,1.0,-4.851900193839724,-4.264596644813621,1.1487419956649154,-4.353517739411151
61,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
62,0,reaction_linearized,1.0,-4.798586986741499,-4.325511895241662,1.1487419956649154,-4.385038325102119
62,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
63,0,reaction_linearized,1.0,-4.746583397497329,-4.38617914649014,1.1487419956649154,-4.415998453423359
63,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
64,0,reaction_linearized,1.0,-4.6958472513025145,-4.446597596235017,1.1487419956649154,-4.4464117838505635
64,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
65,0,reaction_linearized,1.0,-4.646337919226837,-4.506766637469933,1.1487419956649154,-4.476291622554054
65,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
66,0,reaction_linearized,1.0,-4.59801626148699,-4.566685846356962,1.1487419956649154,-4.505650928344343
66,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
67,0,reaction_linearized,1.0,-4.550844572295228,-4.6263549706494524,1.1487419956649154,-4.534502318931107
67,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
68,0,reaction_linearized,1.0,-4.504786526312192,-4.685773918672764,1.1487419956649154,-4.5628580774415095
68,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
69,0,reaction_linearized,1.0,-4.459807126720753,-4.744942748847224,1.1487419956649154,-4.59073015914862
69,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
70,0,reaction_linearized,1.0,-4.415872654928075,-4.803861659736767,1.1487419956649154,-4.618130198365521
70,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
71,0,reaction_linearized,1.0,-4.3729506218946135,-4.862530980605873,1.1487419956649154,-4.645069515464969
71,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
72,0,reaction_linearized,1.0,-4.3310097210813945,-4.920951162466942,1.1487419956649154,-4.671559123988576
72,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
73,0,reaction_linearized,1.0,-4.290019783000629,-4.979122769599859,1.1487419956649154,-4.697609737813194
73,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
74,0,reaction_linearized,1.0,-4.2499517313493325,-5.03704647152538,1.1487419956649154,-4.723231778345685
74,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
75,0,reaction_linearized,1.0,-4.210777540700979,-5.094723035413872,1.1487419956649154,-4.748435381720408
75,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
76,0,reaction_linearized,1.0,-4.172470195726458,-5.152153318911098,1.1487419956649154,-4.7732304059767205
76,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
77,0,reaction_linearized,1.0,-4.1350036519123945,-5.2093382633628895,1.1487419956649154,-4.797626438196454
77,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
78,0,reaction_linearized,1.0,-4.0983527977423435,-5.266278887420855,1.1487419956649154,-4.821632801583796
78,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
79,0,reaction_linearized,1.0,-4.062493418304284,-5.322976281011594,1.1487419956649154,-4.845258562472224
79,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
80,0,reaction_linearized,1.0,-4.027402160286302,-5.379431599652333,1.1487419956649154,-4.868512537245213
80,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
81,0,reaction_linearized,1.0,-3.9930564983211276,-5.435646059096344,1.1487419956649154,-4.891403299159248
81,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
82,0,reaction_linearized,1.0,-3.9594347026393986,-5.491620930291965,1.1487419956649154,-4.9139391850593865
82,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
83,0,reaction_linearized,1.0,-3.926515807991033,-5.54735753463964,1.1487419956649154,-4.93612830197913
83,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
84,0,reaction_linearized,1.0,-3.894279583793805,-5.602857239531836,1.1487419956649154,-4.957978533617671
84,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
85,0,reaction_linearized,1.0,-3.86270650546829,-5.6581214541613445,1.1487419956649154,-4.979497546688933
85,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
86,0,reaction_linearized,1.0,-3.831777726918503,-5.713151625583967,1.1487419956649154,-5.000692797137804
86,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
87,0,reaction_linearized,1.0,-3.8014750541179367,-5.767949235022171,1.1487419956649154,-5.0215715362200335
87,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
88,0,reaction_linearized,1.0,-3.7717809197612664,-5.822515794396887,1.1487419956649154,-5.042140816443122
88,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
89,0,reaction_linearized,1.0,-3.7426783589425745,-5.876852843075116,1.1487419956649154,-5.062407497366308
89,1,mass_balance,-1.0,1.0,1.0,1.0,2.0
